회원번호,recency_days,구독자_상태,frequency,monetary,aov,regularity_cv,age_band_h4,gender_h4,region_tier,가격구간
831358080,6,Active(<30일),5,93894,18778.8,1.013842623963216,50s,M,Tier3_배송취약권(가정),Q2
663891200,6,Active(<30일),9,413224,45913.77777777778,0.5971036095772889,40s,F,Tier2_익일배송표준권(가정),Q3
634453184,6,Active(<30일),29,1799835,62063.27586206896,0.7859884081701064,30s,M,Tier3_배송취약권(가정),Q4_고가
651884736,6,Active(<30일),28,641308,22903.85714285714,0.7999005354752935,50s,F,Tier3_배송취약권(가정),Q2
656933056,6,Active(<30일),13,861928,66302.15384615384,0.5524866811646303,50s,F,Tier1_새벽배송가능권(가정),Q4_고가
674099200,6,Active(<30일),48,1905728,39702.66666666666,0.7249082033492602,50s,F,Tier1_새벽배송가능권(가정),Q3
1285281856,6,Active(<30일),35,1298651,37104.31428571429,0.6402958730648445,<30,F,Tier3_배송취약권(가정),Q3
1284457792,6,Active(<30일),16,625626,39101.625,0.6986542366371584,40s,F,Tier3_배송취약권(가정),Q3
79451648,6,Active(<30일),39,933831,23944.384615384617,0.91452526707522,40s,F,Tier2_익일배송표준권(가정),Q2
1275213056,6,Active(<30일),46,934226,20309.260869565216,0.8728272785929811,30s,F,Tier1_새벽배송가능권(가정),Q2
769300864,6,Active(<30일),25,2084994,83399.76,0.7833663543850348,50s,M,Tier1_새벽배송가능권(가정),Q4_고가
742982784,6,Active(<30일),34,1994379,58658.205882352944,0.8007041943695198,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
742696960,6,Active(<30일),3,252032,84010.66666666667,0.7121217228970904,40s,F,Tier3_배송취약권(가정),Q4_고가
1221609920,6,Active(<30일),25,344116,13764.64,0.902134294504286,30s,F,Tier2_익일배송표준권(가정),Q1_저가
1218742400,6,Active(<30일),12,332087,27673.916666666668,1.0207072034948474,30s,F,Tier1_새벽배송가능권(가정),Q2
1196756224,6,Active(<30일),64,1634055,25532.109375,0.816043760686177,30s,F,Tier3_배송취약권(가정),Q2
749298752,6,Active(<30일),57,1999696,35082.38596491228,0.7477837542189026,60+,F,Tier1_새벽배송가능권(가정),Q3
762823424,6,Active(<30일),10,402278,40227.8,0.8043912688422072,40s,F,Tier2_익일배송표준권(가정),Q3
765013504,6,Active(<30일),13,300180,23090.76923076923,0.8118257157190643,30s,F,Tier3_배송취약권(가정),Q2
124996032,6,Active(<30일),16,356091,22255.6875,0.7946034227821973,60+,F,Tier2_익일배송표준권(가정),Q2
128897344,6,Active(<30일),10,247629,24762.9,0.9271006261103788,60+,F,Tier2_익일배송표준권(가정),Q2
203291392,5,Active(<30일),7,154493,22070.42857142857,0.3291506159336274,50s,F,Tier2_익일배송표준권(가정),Q2
1639837248,5,Active(<30일),1,3446,3446.0,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
1603966336,5,Active(<30일),4,233079,58269.75,0.9503503953592968,<30,M,Tier2_익일배송표준권(가정),Q4_고가
108405248,5,Active(<30일),8,232466,29058.25,0.59912987075541,40s,F,Tier2_익일배송표준권(가정),Q2
1640002432,5,Active(<30일),1,233080,233080.0,0.8033725722674212,<30,F,Tier2_익일배송표준권(가정),Q4_고가
279181376,5,Active(<30일),32,446924,13966.375,0.6177233004372295,40s,F,Tier3_배송취약권(가정),Q1_저가
746524032,5,Active(<30일),31,847668,27344.129032258064,0.7260146883789149,60+,F,Tier3_배송취약권(가정),Q2
747942016,5,Active(<30일),38,1323815,34837.23684210526,0.6472987508635315,40s,F,Tier2_익일배송표준권(가정),Q3
822770368,5,Active(<30일),63,1158695,18391.984126984127,1.1579898396666393,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
363408512,5,Active(<30일),36,1712992,47583.11111111111,0.761226142904795,40s,F,Tier2_익일배송표준권(가정),Q4_고가
292980736,5,Active(<30일),12,100028,8335.666666666666,1.418135950196969,60+,F,Tier1_새벽배송가능권(가정),Q1_저가
330780032,5,Active(<30일),11,807311,73391.90909090909,0.7157788811581955,50s,F,Tier3_배송취약권(가정),Q4_고가
290339648,5,Active(<30일),6,93040,15506.666666666666,1.0389431299748657,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
733888384,5,Active(<30일),6,208001,34666.833333333336,0.7665191797290933,30s,F,Tier1_새벽배송가능권(가정),Q3
718123520,5,Active(<30일),23,879871,38255.260869565216,0.6998495512366141,30s,F,Tier3_배송취약권(가정),Q3
61546816,5,Active(<30일),2,62888,31444.0,0.8033725722674212,60+,F,Tier2_익일배송표준권(가정),Q3
240838272,5,Active(<30일),11,1149218,104474.36363636365,0.8379936899229173,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
1567302912,5,Active(<30일),13,742409,57108.38461538462,0.7940439796465918,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
1235815744,5,Active(<30일),11,282185,25653.18181818182,0.7402531746288774,40s,F,Tier1_새벽배송가능권(가정),Q2
1544050944,5,Active(<30일),6,151581,25263.5,1.6000949057108236,30s,F,Tier2_익일배송표준권(가정),Q2
1253111808,5,Active(<30일),28,729292,26046.14285714286,1.127179458734863,30s,F,Tier1_새벽배송가능권(가정),Q2
856002048,5,Active(<30일),74,2329118,31474.567567567567,0.7456128074247373,40s,F,Tier1_새벽배송가능권(가정),Q3
1552510592,5,Active(<30일),7,334732,47818.857142857145,0.8116122567526997,<30,F,Tier1_새벽배송가능권(가정),Q4_고가
56570880,5,Active(<30일),20,718959,35947.95,1.1079302618037723,50s,F,Tier3_배송취약권(가정),Q3
57331840,5,Active(<30일),49,4103282,83740.44897959183,0.850429637785087,60+,F,Tier2_익일배송표준권(가정),Q4_고가
1143461184,5,Active(<30일),54,2183146,40428.62962962963,0.5910240859199808,30s,F,Tier1_새벽배송가능권(가정),Q3
591137856,5,Active(<30일),66,2237407,33900.106060606064,0.8537456474285565,30s,F,Tier2_익일배송표준권(가정),Q3
564955264,5,Active(<30일),8,71981,8997.625,1.0673937364253914,40s,F,Tier1_새벽배송가능권(가정),Q1_저가
587037952,5,Active(<30일),65,5083473,78207.27692307692,0.9717574310248752,40s,F,Tier2_익일배송표준권(가정),Q4_고가
584706816,5,Active(<30일),22,1270051,57729.59090909091,1.9869102898721924,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
584450688,5,Active(<30일),49,2598717,53035.04081632653,0.7825351928547482,50s,F,Tier3_배송취약권(가정),Q4_고가
1342281472,5,Active(<30일),10,227329,22732.9,1.223244086311322,40s,F,Tier2_익일배송표준권(가정),Q2
629226688,5,Active(<30일),73,3429579,46980.53424657534,0.8397871418836009,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
1128279104,5,Active(<30일),44,1988114,45184.40909090909,0.5732752749165652,30s,F,Tier1_새벽배송가능권(가정),Q3
788779584,5,Active(<30일),108,3302039,30574.435185185182,0.7106782594507558,50s,M,Tier1_새벽배송가능권(가정),Q3
130177984,5,Active(<30일),91,4158876,45701.93406593407,0.748580237685128,40s,F,Tier2_익일배송표준권(가정),Q3
1029179840,5,Active(<30일),43,2762546,64245.25581395349,0.642232311922881,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
626531776,5,Active(<30일),23,691392,30060.52173913044,0.7578865744509031,40s,F,Tier2_익일배송표준권(가정),Q3
123643008,5,Active(<30일),1,60112,60112.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q4_고가
1601037568,5,Active(<30일),19,1017223,53538.05263157895,0.9326328200069434,50s,F,Tier1_새벽배송가능권(가정),Q4_고가
155931840,5,Active(<30일),61,1980194,32462.19672131148,0.7338883859412467,40s,F,Tier2_익일배송표준권(가정),Q3
681931520,5,Active(<30일),4,168373,42093.25,0.7688375063113865,30s,F,Tier3_배송취약권(가정),Q3
427637248,5,Active(<30일),31,1826301,58912.93548387097,0.7499120286197196,50s,F,Tier2_익일배송표준권(가정),Q4_고가
719276096,5,Active(<30일),34,1889610,55576.76470588235,0.6803583372059958,40s,F,Tier2_익일배송표준권(가정),Q4_고가
1189662592,5,Active(<30일),14,1435427,102530.5,0.5486708462662593,50s,F,Tier1_새벽배송가능권(가정),Q4_고가
1279641472,5,Active(<30일),45,1260255,28005.666666666668,0.8052877262712546,50s,F,Tier2_익일배송표준권(가정),Q2
666825536,5,Active(<30일),10,571833,57183.3,2.053274823300573,30s,F,Tier3_배송취약권(가정),Q4_고가
671025664,5,Active(<30일),57,2537700,44521.05263157895,0.6747390067816794,30s,F,Tier3_배송취약권(가정),Q3
1271527040,5,Active(<30일),24,339444,14143.5,0.662123245517895,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
1497769728,5,Active(<30일),22,601514,27341.545454545456,0.6202912574544797,30s,M,Tier2_익일배송표준권(가정),Q2
896089792,5,Active(<30일),97,1823993,18804.05154639175,0.866048551224042,40s,F,Tier3_배송취약권(가정),Q2
945368448,5,Active(<30일),34,1369853,40289.794117647056,0.6972315501926353,30s,F,Tier3_배송취약권(가정),Q3
1261666112,5,Active(<30일),26,1087194,41815.15384615384,1.1056396002068316,<30,F,Tier2_익일배송표준권(가정),Q3
519119488,5,Active(<30일),53,1432779,27033.56603773585,0.8187280349769492,30s,F,Tier3_배송취약권(가정),Q2
454888896,5,Active(<30일),64,2241168,35018.25,0.8436546282249031,30s,M,Tier3_배송취약권(가정),Q3
451132352,5,Active(<30일),5,79640,15928.0,0.816900899033389,50s,F,Tier3_배송취약권(가정),Q1_저가
1469007296,5,Active(<30일),12,681144,56762.0,0.7963873574264647,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
152154880,4,Active(<30일),31,1197274,38621.74193548387,0.695111473524372,40s,F,Tier3_배송취약권(가정),Q3
116389760,4,Active(<30일),68,2508313,36886.955882352944,0.6147666462742403,40s,F,Tier1_새벽배송가능권(가정),Q3
576033728,4,Active(<30일),18,833286,46293.66666666666,0.9231622677007618,40s,F,Tier1_새벽배송가능권(가정),Q3
1320827968,4,Active(<30일),5,74663,14932.6,0.6771477754976044,50s,M,Tier2_익일배송표준권(가정),Q1_저가
1320922624,4,Active(<30일),12,191444,15953.666666666666,0.8070511638276157,30s,F,Tier3_배송취약권(가정),Q1_저가
921041856,4,Active(<30일),1,8806,8806.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q1_저가
746215936,4,Active(<30일),11,247535,22503.18181818182,0.6338607708130425,50s,F,Tier3_배송취약권(가정),Q2
1624877888,4,Active(<30일),10,340572,34057.2,0.565266863719195,30s,F,Tier3_배송취약권(가정),Q3
1199577344,4,Active(<30일),49,1501704,30647.020408163266,0.8265671177670249,30s,F,Tier3_배송취약권(가정),Q3
747385216,4,Active(<30일),9,921793,102421.44444444444,1.254359990522174,30s,F,Tier3_배송취약권(가정),Q4_고가
210811904,4,Active(<30일),43,1260168,29306.23255813953,0.827141738450537,40s,F,Tier2_익일배송표준권(가정),Q2
213482688,4,Active(<30일),67,5542607,82725.4776119403,0.7257535753697938,30s,F,Tier3_배송취약권(가정),Q4_고가
748047808,4,Active(<30일),39,1471989,37743.307692307695,0.7389109780008553,50s,F,Tier3_배송취약권(가정),Q3
234999296,4,Active(<30일),41,1238990,30219.26829268293,0.9046352442077518,30s,F,Tier2_익일배송표준권(가정),Q3
942005376,4,Active(<30일),51,1495828,29329.960784313724,0.7286384841485392,60+,F,Tier3_배송취약권(가정),Q2
935006400,4,Active(<30일),28,702682,25095.785714285717,0.8304424023363811,30s,F,Tier2_익일배송표준권(가정),Q2
39820480,4,Active(<30일),27,712275,26380.555555555555,0.7961493625262526,60+,F,Tier1_새벽배송가능권(가정),Q2
1179684736,4,Active(<30일),37,1413695,38207.97297297297,0.7191683508630762,30s,F,Tier1_새벽배송가능권(가정),Q3
84128768,4,Active(<30일),33,1844040,55880.0,0.616783157147463,50s,F,Tier1_새벽배송가능권(가정),Q4_고가
761615168,4,Active(<30일),1,50732,50732.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q4_고가
376625088,4,Active(<30일),34,1373593,40399.794117647056,1.6563838184986823,50s,F,Tier2_익일배송표준권(가정),Q3
61763968,4,Active(<30일),43,735651,17108.162790697676,1.6216238279949506,60+,F,Tier3_배송취약권(가정),Q1_저가
63308160,4,Active(<30일),62,4443798,71674.16129032258,0.806735569385387,60+,F,Tier2_익일배송표준권(가정),Q4_고가
1172130816,4,Active(<30일),6,258353,43058.833333333336,0.632794415250843,60+,F,Tier3_배송취약권(가정),Q3
645188288,4,Active(<30일),41,1522358,37130.68292682927,0.7546241255569778,30s,F,Tier3_배송취약권(가정),Q3
322769536,4,Active(<30일),39,2118524,54321.1282051282,0.7309793690484082,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
764313792,4,Active(<30일),36,1252323,34786.75,0.7787177750171191,50s,M,Tier1_새벽배송가능권(가정),Q3
1277256512,4,Active(<30일),2,90550,45275.0,0.8033725722674212,60+,F,Tier2_익일배송표준권(가정),Q3
272366144,4,Active(<30일),29,3600255,124146.72413793104,0.6170442956505998,60+,F,Tier3_배송취약권(가정),Q4_고가
69403264,4,Active(<30일),41,2153425,52522.56097560976,1.247918203655243,50s,F,Tier3_배송취약권(가정),Q4_고가
685279744,4,Active(<30일),42,934322,22245.761904761905,0.8590296531978308,30s,F,Tier1_새벽배송가능권(가정),Q2
53105728,4,Active(<30일),74,5553404,75046.0,0.8929027862917325,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
1016726080,4,Active(<30일),49,1020956,20835.83673469388,0.6352095177184236,40s,F,Tier3_배송취약권(가정),Q2
1579947840,4,Active(<30일),32,831510,25984.6875,0.7033081500899966,30s,F,Tier2_익일배송표준권(가정),Q2
1020189376,4,Active(<30일),4,111993,27998.25,0.1780507292121441,40s,F,Tier2_익일배송표준권(가정),Q2
558711680,4,Active(<30일),11,606128,55102.545454545456,1.3918677205948802,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
1251693824,4,Active(<30일),22,476669,21666.772727272728,0.969728668334928,30s,F,Tier3_배송취약권(가정),Q2
572193664,4,Active(<30일),42,1345932,32046.0,0.7979365927957239,30s,F,Tier3_배송취약권(가정),Q3
588619264,4,Active(<30일),40,2904918,72622.95,0.5010535356051562,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
622920000,4,Active(<30일),31,1234263,39814.93548387097,0.8195752147121818,30s,F,Tier2_익일배송표준권(가정),Q3
998286720,4,Active(<30일),35,760888,21739.657142857144,0.7951610495236303,30s,F,Tier2_익일배송표준권(가정),Q2
460132096,4,Active(<30일),3,89977,29992.33333333333,1.1866389661291488,40s,F,Tier3_배송취약권(가정),Q3
839856704,4,Active(<30일),56,2946869,52622.66071428572,0.9513014715619432,60+,F,Tier1_새벽배송가능권(가정),Q4_고가
788345280,4,Active(<30일),7,83756,11965.142857142857,0.8625075325531623,40s,F,Tier3_배송취약권(가정),Q1_저가
1296115328,4,Active(<30일),19,569822,29990.63157894737,0.6037699496365977,30s,F,Tier3_배송취약권(가정),Q3
635635456,4,Active(<30일),31,755269,24363.516129032258,0.7593540534334883,30s,F,Tier1_새벽배송가능권(가정),Q2
1308919872,4,Active(<30일),40,1312799,32819.975,0.6971165429475137,40s,F,Tier1_새벽배송가능권(가정),Q3
1284376128,4,Active(<30일),57,2645049,46404.36842105263,0.8655312181273065,<30,F,Tier3_배송취약권(가정),Q3
375227520,4,Active(<30일),25,943538,37741.52,0.7815701402404459,30s,F,Tier3_배송취약권(가정),Q3
362352448,4,Active(<30일),60,3025147,50419.11666666667,0.7915227905751515,30s,F,Tier2_익일배송표준권(가정),Q4_고가
314649536,4,Active(<30일),14,235950,16853.571428571428,1.2732157572110256,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
66201664,4,Active(<30일),39,1298747,33301.205128205125,0.7276143328194673,50s,F,Tier2_익일배송표준권(가정),Q3
1448964352,4,Active(<30일),1,48147,48147.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q4_고가
192994304,4,Active(<30일),16,495163,30947.6875,0.9210453381843816,30s,F,Tier2_익일배송표준권(가정),Q3
777814336,4,Active(<30일),20,1016746,50837.3,0.7319233038131628,60+,F,Tier3_배송취약권(가정),Q4_고가
1145666112,4,Active(<30일),76,2138301,28135.53947368421,0.6461866801420002,30s,F,Tier2_익일배송표준권(가정),Q2
1136219072,4,Active(<30일),30,481190,16039.666666666666,0.6726626306680319,<30,F,Tier2_익일배송표준권(가정),Q1_저가
1292952704,4,Active(<30일),25,270794,10831.76,0.9348320483564848,30s,F,Tier2_익일배송표준권(가정),Q1_저가
410010816,4,Active(<30일),40,484366,12109.15,0.8269400454793089,50s,F,Tier3_배송취약권(가정),Q1_저가
838631744,4,Active(<30일),45,773927,17198.37777777778,0.8204469506198775,30s,F,Tier3_배송취약권(가정),Q1_저가
428845504,4,Active(<30일),78,3239471,41531.679487179485,0.8755290531430145,40s,F,Tier2_익일배송표준권(가정),Q3
1464571456,4,Active(<30일),47,1996730,42483.617021276594,0.787373428621879,30s,F,Tier2_익일배송표준권(가정),Q3
659854400,4,Active(<30일),22,369774,16807.909090909092,1.0872267560233826,50s,F,Tier1_새벽배송가능권(가정),Q1_저가
52886720,3,Active(<30일),22,841075,38230.681818181816,0.9898894924072218,50s,F,Tier3_배송취약권(가정),Q3
735399168,3,Active(<30일),18,465677,25870.944444444445,1.0369192834991832,<30,F,Tier3_배송취약권(가정),Q2
210307072,3,Active(<30일),29,1905395,65703.27586206897,0.9211392492981122,60+,F,Tier1_새벽배송가능권(가정),Q4_고가
52558208,3,Active(<30일),43,1313116,30537.58139534884,1.2215505159963176,50s,F,Tier3_배송취약권(가정),Q3
764820480,3,Active(<30일),28,548382,19585.071428571428,0.8853286049348172,40s,F,Tier3_배송취약권(가정),Q2
1241814336,3,Active(<30일),48,2846391,59299.8125,1.4731903662027064,50s,F,Tier1_새벽배송가능권(가정),Q4_고가
367497280,3,Active(<30일),36,1797550,49931.944444444445,0.9865754713751684,40s,F,Tier2_익일배송표준권(가정),Q4_고가
888654656,3,Active(<30일),8,421934,52741.75,0.7776149627421188,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
360297856,3,Active(<30일),80,4139029,51737.8625,0.6145521998229864,60+,F,Tier1_새벽배송가능권(가정),Q4_고가
1226079168,3,Active(<30일),34,1091047,32089.617647058825,0.8731450460651677,40s,F,Tier3_배송취약권(가정),Q3
743927488,3,Active(<30일),28,2100171,75006.10714285714,0.687831940324786,30s,F,Tier3_배송취약권(가정),Q4_고가
245266688,3,Active(<30일),21,720708,34319.42857142857,0.7445071921038751,30s,F,Tier2_익일배송표준권(가정),Q3
197144320,3,Active(<30일),76,2723007,35829.03947368421,0.795487003370712,40s,F,Tier3_배송취약권(가정),Q3
291258368,3,Active(<30일),59,3317261,56224.76271186441,0.8349977671589279,60+,F,Tier3_배송취약권(가정),Q4_고가
854604480,3,Active(<30일),64,3509768,54840.125,0.8299653998052587,50s,F,Tier3_배송취약권(가정),Q4_고가
908940736,3,Active(<30일),5,147028,29405.6,0.7654424488194986,60+,M,Tier1_새벽배송가능권(가정),Q2
222720000,3,Active(<30일),3,25175,8391.666666666666,0.8745136869798291,60+,F,Tier2_익일배송표준권(가정),Q1_저가
670758400,3,Active(<30일),46,1396948,30368.434782608696,0.7607941777440306,50s,F,Tier1_새벽배송가능권(가정),Q3
1280233536,3,Active(<30일),75,2199647,29328.626666666667,0.7168986320601967,60+,M,Tier1_새벽배송가능권(가정),Q2
1272672192,3,Active(<30일),14,163759,11697.07142857143,0.5990332370420769,<30,F,Tier2_익일배송표준권(가정),Q1_저가
1113028352,3,Active(<30일),25,313365,12534.6,0.7658113860956117,60+,F,Tier3_배송취약권(가정),Q1_저가
391224384,3,Active(<30일),34,1630313,47950.382352941175,0.7649339706857601,40s,M,Tier1_새벽배송가능권(가정),Q4_고가
445772224,3,Active(<30일),60,1789115,29818.58333333333,0.8117931545518218,40s,F,Tier3_배송취약권(가정),Q2
478385856,3,Active(<30일),23,997313,43361.434782608696,0.7180405470409736,40s,F,Tier3_배송취약권(가정),Q3
1287113728,3,Active(<30일),3,82321,27440.33333333333,0.6926760305500873,40s,F,Tier2_익일배송표준권(가정),Q2
1463700992,3,Active(<30일),2,52454,26227.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q2
547451328,3,Active(<30일),48,813895,16956.145833333332,0.9609435160714318,40s,F,Tier3_배송취약권(가정),Q1_저가
1300894528,3,Active(<30일),17,611898,35994.0,0.6867256217837225,30s,M,Tier1_새벽배송가능권(가정),Q3
802591936,3,Active(<30일),42,807001,19214.309523809523,0.9260016245258488,50s,F,Tier1_새벽배송가능권(가정),Q2
1306941376,3,Active(<30일),1,31684,31684.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q3
1379609344,3,Active(<30일),47,1722342,36645.57446808511,1.298079086968437,30s,F,Tier2_익일배송표준권(가정),Q3
1353495424,3,Active(<30일),30,1932973,64432.43333333333,0.7259216225677427,30s,M,Tier2_익일배송표준권(가정),Q4_고가
578077184,3,Active(<30일),33,631561,19138.21212121212,0.6052278066823376,50s,F,Tier3_배송취약권(가정),Q2
41754432,2,Active(<30일),66,3480019,52727.56060606061,0.8208078041169843,60+,F,Tier2_익일배송표준권(가정),Q4_고가
1626518592,2,Active(<30일),6,106268,17711.333333333332,0.5152010275275392,40s,F,Tier3_배송취약권(가정),Q1_저가
1036201088,2,Active(<30일),22,453887,20631.227272727272,0.8475683223682008,40s,F,Tier3_배송취약권(가정),Q2
934037568,2,Active(<30일),24,929736,38739.0,0.6900194642617768,40s,F,Tier1_새벽배송가능권(가정),Q3
233219392,2,Active(<30일),26,735303,28280.884615384617,0.8632277490727861,30s,F,Tier2_익일배송표준권(가정),Q2
1050737280,2,Active(<30일),29,576907,19893.344827586207,0.9442435031940588,40s,F,Tier3_배송취약권(가정),Q2
1060499840,2,Active(<30일),3,110653,36884.333333333336,0.9940486634071756,30s,F,Tier2_익일배송표준권(가정),Q3
1307732032,2,Active(<30일),8,190293,23786.625,0.8822310090562752,30s,F,Tier2_익일배송표준권(가정),Q2
745191424,2,Active(<30일),41,1120032,27317.853658536584,0.8249419983047946,40s,F,Tier1_새벽배송가능권(가정),Q2
742301632,2,Active(<30일),41,967578,23599.463414634145,0.7363343820334471,40s,F,Tier1_새벽배송가능권(가정),Q2
561072512,2,Active(<30일),16,599482,37467.625,0.904746871581308,<30,F,Tier3_배송취약권(가정),Q3
618946304,2,Active(<30일),38,1492831,39285.02631578947,0.8189617362284165,30s,F,Tier2_익일배송표준권(가정),Q3
1331431296,2,Active(<30일),63,2167784,34409.269841269845,0.7771924491684774,<30,F,Tier3_배송취약권(가정),Q3
1363391616,2,Active(<30일),16,1214981,75936.3125,0.6879359739169293,<30,F,Tier2_익일배송표준권(가정),Q4_고가
1158131008,2,Active(<30일),30,834050,27801.666666666668,1.0392910352668177,30s,F,Tier1_새벽배송가능권(가정),Q2
1205414464,2,Active(<30일),1,53413,53413.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q4_고가
1601369792,2,Active(<30일),37,1435428,38795.35135135135,0.7644253086598838,60+,F,Tier3_배송취약권(가정),Q3
1617220032,2,Active(<30일),11,449048,40822.545454545456,1.4389054267760562,30s,F,Tier1_새벽배송가능권(가정),Q3
1562152512,2,Active(<30일),41,2659409,64863.634146341465,0.7450573358626151,30s,M,Tier1_새벽배송가능권(가정),Q4_고가
765230656,2,Active(<30일),3,60686,20228.666666666668,1.3785611196241934,40s,F,Tier2_익일배송표준권(가정),Q2
577988096,2,Active(<30일),56,1138211,20325.196428571428,0.9698972037230912,30s,F,Tier2_익일배송표준권(가정),Q2
576724160,2,Active(<30일),11,368924,33538.545454545456,0.6471524119253437,30s,F,Tier3_배송취약권(가정),Q3
810491072,2,Active(<30일),40,1232591,30814.775,0.6257316274309164,60+,F,Tier3_배송취약권(가정),Q3
268104768,2,Active(<30일),15,273186,18212.4,0.7836180927172277,40s,F,Tier2_익일배송표준권(가정),Q1_저가
1240227456,2,Active(<30일),80,2567040,32088.0,0.5906632047831929,30s,F,Tier2_익일배송표준권(가정),Q3
1236339136,2,Active(<30일),7,145880,20840.0,1.1401052582985485,<30,F,Tier2_익일배송표준권(가정),Q2
200204864,2,Active(<30일),52,2253741,43341.17307692308,1.1123382707483496,40s,F,Tier3_배송취약권(가정),Q3
246649408,2,Active(<30일),2,41447,20723.5,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q2
200548224,2,Active(<30일),65,3010469,46314.907692307694,0.7437287752209637,30s,F,Tier1_새벽배송가능권(가정),Q3
748292800,2,Active(<30일),71,3741817,52701.64788732395,0.6485825232601098,50s,F,Tier2_익일배송표준권(가정),Q4_고가
1311896896,2,Active(<30일),46,1445475,31423.369565217392,0.7236272269866327,<30,F,Tier1_새벽배송가능권(가정),Q3
1234473856,2,Active(<30일),22,176318,8014.454545454545,1.2417587084071262,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
567520256,2,Active(<30일),76,1462149,19238.802631578947,0.6785026169992951,60+,M,Tier3_배송취약권(가정),Q2
1409006528,2,Active(<30일),7,195749,27964.14285714286,0.7983915778182976,30s,F,Tier3_배송취약권(가정),Q2
555597312,2,Active(<30일),9,308738,34304.22222222222,0.4660947266032637,60+,F,Tier2_익일배송표준권(가정),Q3
1443888192,2,Active(<30일),37,1219909,32970.51351351351,0.6637204525821849,30s,F,Tier3_배송취약권(가정),Q3
1394771008,2,Active(<30일),30,1114056,37135.2,0.8495313771296579,<30,M,Tier1_새벽배송가능권(가정),Q3
285517760,2,Active(<30일),1,21059,21059.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q2
852161984,2,Active(<30일),41,988892,24119.31707317073,0.897684583159705,50s,F,Tier3_배송취약권(가정),Q2
701684928,2,Active(<30일),35,1527723,43649.22857142857,0.8058221758955371,40s,F,Tier1_새벽배송가능권(가정),Q3
723702656,2,Active(<30일),28,930784,33242.28571428572,0.5442668941974235,50s,F,Tier1_새벽배송가능권(가정),Q3
708709888,2,Active(<30일),32,932603,29143.84375,1.1246357943207208,40s,F,Tier3_배송취약권(가정),Q2
704628544,2,Active(<30일),19,708425,37285.52631578947,0.8255483504618579,30s,F,Tier3_배송취약권(가정),Q3
571690688,2,Active(<30일),7,281607,40229.57142857143,0.6190004538853682,30s,F,Tier3_배송취약권(가정),Q3
771869568,2,Active(<30일),45,2171373,48252.73333333333,0.7196556870430166,30s,M,Tier2_익일배송표준권(가정),Q4_고가
779455040,2,Active(<30일),2,20293,10146.5,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
810008512,2,Active(<30일),15,502722,33514.8,0.4811925098608992,<30,F,Tier2_익일배송표준권(가정),Q3
649646400,2,Active(<30일),60,1075831,17930.516666666666,0.6981093699156277,40s,F,Tier3_배송취약권(가정),Q1_저가
410101760,2,Active(<30일),28,228773,8170.464285714285,1.0096389689758898,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
764625600,2,Active(<30일),65,2013099,30970.75384615385,0.6203414543488562,50s,F,Tier1_새벽배송가능권(가정),Q3
764581056,2,Active(<30일),53,2410766,45486.15094339623,0.8271975395018603,40s,F,Tier2_익일배송표준권(가정),Q3
856863232,2,Active(<30일),39,585816,15020.923076923076,1.4481111292072737,60+,F,Tier2_익일배송표준권(가정),Q1_저가
858606016,2,Active(<30일),26,1711399,65823.03846153847,0.5707517636920413,40s,M,Tier1_새벽배송가능권(가정),Q4_고가
804071168,2,Active(<30일),19,369979,19472.57894736842,0.7655178998195431,60+,M,Tier1_새벽배송가능권(가정),Q2
423878848,2,Active(<30일),74,1903980,25729.45945945946,0.6873437795480548,50s,F,Tier3_배송취약권(가정),Q2
1636973440,2,Active(<30일),6,93136,15522.666666666666,0.8131156281817417,60+,F,Tier2_익일배송표준권(가정),Q1_저가
