회원번호,가격구간,treatment_h4,uplift_revenue_enet,uplift_revenue_rf
1241708544,Q2,0.0,-2610.088788626119,43978.64909105818
1241741952,Q4_고가,0.0,-2103.040712615999,-1391.8065196413781
1241814336,Q4_고가,1.0,-4862.158956215528,70668.22271883345
1241886720,Q3,0.0,5706.780324341737,4008.237877880434
1242189248,Q3,,3492.8872530244225,-533.3835335113392
1242248640,Q4_고가,0.0,-6598.294770484532,-863.9116983676188
1242424960,Q1_저가,1.0,5572.765308264319,2619.445361731233
1242723776,Q3,0.0,6843.463848221392,-972.6244853060052
1242796160,Q2,0.0,-1113.059563251929,-213.7676367418071
1242857408,Q2,0.0,-1968.3041825736836,2481.5875590106407
1242939072,Q4_고가,0.0,-9498.863967290075,-11358.414648209684
1243046720,Q4_고가,0.0,-6246.0408943688235,-12445.988487881012
1243687040,Q1_저가,1.0,183.53735924487773,-670.4611011258876
1243779840,Q2,,1742.0834938392545,-310.93248716446556
1243805824,Q2,0.0,2800.8265350572656,448.91353459648644
1244054528,Q3,0.0,-3040.025537119116,376.6743782788981
1244069376,Q1_저가,0.0,-1896.0927893759545,64.33769735833312
1244162176,Q1_저가,0.0,5616.956722455547,1026.326380540626
1244227136,Q1_저가,0.0,2463.177636985951,-1747.3145436060645
1244360768,Q2,0.0,9278.430637385612,3688.4934966947167
1244709696,Q2,0.0,-4119.324337670743,405.8098596717009
1244711552,Q1_저가,0.0,1705.230595993602,2587.078802828675
1245002944,Q1_저가,,-2997.070741432628,-579.487375334078
1245006656,Q2,0.0,579.1392666625725,-5398.118852989527
1245067904,Q4_고가,0.0,-5132.7234998822205,-1044.5841218019887
1245411264,Q3,0.0,2399.6519536249107,17056.01156372542
1245420544,Q3,1.0,2551.047006600862,424.65988021808516
1245489216,Q3,0.0,3117.9988855500706,53143.31092181313
1245602432,Q1_저가,0.0,-6820.707185563049,-4883.868827456681
1245626560,Q2,,4530.256200889169,1494.9455631699275
1245732352,Q4_고가,,-5175.570564934307,-1433.9913324802499
1245823296,Q4_고가,0.0,-5232.715255327563,-648.7446578163454
1246038592,Q1_저가,1.0,-68.8155733982021,3833.8485713223095
1246122112,Q3,1.0,4649.948209213715,-6512.03854744638
1246159232,Q4_고가,,3221.8424540560227,-18173.137225938153
1246355968,Q2,0.0,-164.5785499583908,29.755772330364834
1246578688,Q1_저가,1.0,-324.9009868651083,-477.33133462569685
1246903488,Q3,0.0,6903.007297120854,-595.3477796738957
1246940608,Q2,0.0,1658.061308980843,2355.8382269566523
1246953600,Q2,0.0,4819.451504578014,-1263.48049489005
1247063104,Q2,0.0,-1929.7046087530834,9996.976659583881
1247103936,Q3,,6946.64537281208,2592.5052205704033
1247142912,Q2,0.0,-4203.290175283109,10555.223242558612
1247566080,Q3,0.0,4321.634992561765,-616.0161796768446
1247642176,Q2,,-1007.2132060458607,3135.857114768245
1247731264,Q2,0.0,3079.6568252176075,-1999.8408601221163
1247749824,Q1_저가,0.0,1195.22061799953,382.7819565793566
1247766528,Q2,,7725.751918722686,-1981.62328150764
1247781376,Q2,,4019.9431410420984,172.19828334165322
1247946560,Q3,0.0,13456.726956742878,2755.0614488892616
1247948416,Q1_저가,,-6843.451494692927,-1235.402368264778
1248041216,Q2,0.0,1017.4840818360681,5465.01930000545
1248176704,Q1_저가,0.0,-3136.9427036136003,-544.6894161278747
1248250944,Q3,0.0,-1944.9146370963645,18502.692650653356
1248395712,Q3,0.0,1312.7596181189547,-3877.47191643543
1248469952,Q3,1.0,2539.6687190099583,-4968.451379366812
1248494080,Q4_고가,0.0,-775.1711999529471,-6537.367388867669
1248505216,Q2,0.0,1801.2178539136548,-504.7106300812359
1248557184,Q2,0.0,658.4129886007322,-843.6688584338101
1248657408,Q2,,4016.8420241281674,-355.5749380533707
1248783616,Q2,0.0,-5937.681179815634,-2706.00715349416
1248887552,Q2,0.0,-2451.912678392473,5766.768723636109
1248963648,Q1_저가,0.0,-2811.4354825713144,-1753.816356010102
1249188224,Q1_저가,0.0,-5416.569287512972,-358.8313940905141
1249190080,Q4_고가,0.0,1604.2938385583984,-1357.2866141152329
1249264320,Q3,0.0,7519.551988656429,-14588.615405451848
1249310720,Q2,0.0,3575.568184289252,-7121.426712066386
1249423936,Q4_고가,1.0,-3735.469340580501,-20700.44447945889
1249795136,Q3,0.0,9457.203230547871,612.8165949229242
1249860096,Q2,0.0,969.1214507852528,1107.9613791090915
1250095808,Q4_고가,0.0,1380.5648822289222,-11146.772352993237
1250268416,Q1_저가,0.0,2036.2363175821847,-464.4134578449657
1250424320,Q2,,-66.69864150996364,-353.9604299728551
1250457728,Q3,0.0,8715.030216322633,-4372.6559673209285
1250520832,Q1_저가,0.0,-5867.133631558761,1079.4293155101573
1250550528,Q2,,872.6231669262634,8635.761123086413
1250678592,Q4_고가,0.0,106.50965190121497,-14878.679654717387
1250821504,Q4_고가,0.0,-8656.908022613978,26786.474262539123
1250899456,Q2,,88.49270341599913,-1044.1138804310758
1251055360,Q3,,103.95836685519316,3550.706380918822
1251205696,Q3,0.0,4526.640987103237,5957.31961662363
1251406144,Q1_저가,0.0,-2839.0705014972737,-737.8191826280649
1251413568,Q2,1.0,1581.2622924883362,-874.9411501949419
1251693824,Q2,1.0,672.3333145122451,11405.99548051964
1251756928,Q1_저가,0.0,3007.567669382621,771.5835765828751
1251872000,Q1_저가,0.0,1898.0805232933708,792.3432351444426
1251881280,Q4_고가,1.0,-4376.231889550298,-491.7310782256459
1251979648,Q2,1.0,-1848.2974958802843,-501.5534864509191
1253111808,Q2,1.0,5123.497757101228,3851.72737044729
1253195328,Q1_저가,0.0,146.62720293382517,-543.7285511572998
1253364224,Q1_저가,0.0,5318.545947216047,-324.35479291443653
1253423616,Q4_고가,1.0,-8447.957472316335,-946.9096432924994
1253609216,Q3,0.0,14323.959465599884,4403.521877349312
1253854208,Q1_저가,0.0,-187.90056575465496,-275.3727951030978
1254049088,Q2,1.0,6774.883205716153,5672.023060587886
1254282944,Q1_저가,0.0,-7252.580434654032,2285.7174231147164
1254702400,Q2,0.0,-17933.19389667982,-446.7797994681257
1255094016,Q1_저가,0.0,4432.743999671064,3954.713481967041
1255277760,Q1_저가,0.0,-1690.5291428927594,2203.3368797220664
1255455936,Q1_저가,0.0,16944.667439403565,4275.878482871645
1255470784,Q2,0.0,4838.068681639856,1110.0009463777583
1255474496,Q3,1.0,-6952.786095466141,-4371.338149272031
1255745472,Q3,0.0,8211.066415431284,-4533.74071478843
1255801152,Q4_고가,1.0,-1714.8677855600836,-10531.146152103996
1256662336,Q1_저가,0.0,-940.992586164979,-282.5588621407169
1256808960,Q4_고가,0.0,-305.50819537232746,7354.72373711571
1256981568,Q3,0.0,1370.3437003718136,4714.597257536887
1256983424,Q1_저가,0.0,2007.7247844902704,329.97462174743123
1257315648,Q4_고가,0.0,-5606.008423953477,-6723.961251934574
1257427008,Q3,0.0,-495.12342617217655,-5912.798819973122
1257486400,Q1_저가,0.0,-547.2502402002465,2060.029454708473
1257527232,Q3,0.0,13198.706892598908,954.0883133976658
1257723968,Q2,,7720.618106716203,-8101.862679632301
1257813056,Q2,,-9025.887139506609,7504.674760177877
1257850176,Q4_고가,0.0,-10350.718172750378,1981.7964739747686
1257948544,Q1_저가,0.0,-253.24647242960782,-7744.1859530892
1258288192,Q1_저가,,-15003.99588143859,6006.329355332355
1258507200,Q3,0.0,6072.099521555239,-8856.281832975204
1258512768,Q3,0.0,2662.851485258514,82.64627876061786
1258523904,Q3,,5066.647326904007,-9253.49783095514
1258583296,Q3,0.0,2174.375456256552,136.06378218514737
1258676096,Q3,0.0,6268.568612794526,-6664.418981466955
1258828288,Q1_저가,1.0,-775.0714114092807,-777.0397620968906
1258958208,Q1_저가,0.0,-5782.958981402993,-743.9182057258911
1259004608,Q4_고가,0.0,2144.2620443937412,-6412.962606961987
1259008320,Q3,,-1016.6379057228769,7778.812477435327
1259325696,Q2,0.0,-6397.623957028645,3197.645291570694
1259470464,Q2,0.0,10175.56778450312,-3123.6656475597047
1259526144,Q4_고가,1.0,-524.7003188606614,42528.24514066763
1259576256,Q1_저가,,4983.912157407114,2384.224336426726
1259672768,Q1_저가,0.0,4795.3256479388,6749.371710861615
1259849088,Q2,0.0,2189.855119736443,4018.9062139768557
1259964160,Q2,0.0,2122.709277247799,-7325.89895890242
1260010560,Q1_저가,,3613.0178244990348,3744.6980292883336
1260166464,Q2,0.0,-6587.255634568981,3391.3288025594084
1260444864,Q4_고가,0.0,-9361.74553967506,-748.9471101492327
1260559936,Q3,0.0,8632.646924667788,32169.193167208083
1261202112,Q4_고가,0.0,1606.876103164068,6045.752102385777
1261211392,Q1_저가,0.0,173.77836927588942,6106.8212511073125
1261322752,Q3,0.0,6547.78482729214,-7564.778358623427
1261487936,Q2,1.0,-1562.3533366955708,-690.3137531716145
1261541760,Q3,0.0,-6830.9013463343435,84149.561391915
1261619712,Q1_저가,,374.7541832681891,2982.386456200744
1261666112,Q3,1.0,3720.517095183379,-8483.911281069777
1262167232,Q1_저가,,5205.739738397591,7600.801506258533
1262185792,Q1_저가,0.0,1022.1533128872834,4190.800362053529
1262235904,Q2,0.0,-6759.22548907228,2430.314106044342
1262375104,Q1_저가,0.0,-4531.503536649314,1202.8284352830815
1262518016,Q2,1.0,10934.324175699243,2552.2975406658697
1262519872,Q1_저가,1.0,-857.5924739921247,-4710.312818774414
1262666496,Q3,0.0,8990.770102377825,2008.255559506004
1262965312,Q2,,4463.670836771191,-5248.194119310494
1263076672,Q3,0.0,13644.798039138637,5372.083912752529
1263143488,Q1_저가,0.0,-6026.288571488683,7902.878005291624
1263160192,Q2,1.0,-2537.801883074095,18.571181984658324
1263262272,Q2,,-1988.718500079769,-555.3666833757275
1263414464,Q1_저가,0.0,8704.351723478681,270.03382113572115
1263477568,Q2,0.0,700.474578828529,1675.9615220149499
1263483136,Q1_저가,0.0,-1048.8411466081052,-957.4210025896209
1263691008,Q3,0.0,5882.683864414208,-861.1638892942726
1263917440,Q4_고가,0.0,-5643.570186097539,-1208.4940923432034
1263921152,Q2,0.0,105.60751954299485,-487.9750690763117
1263948992,Q3,0.0,5036.341889554049,1905.2667704518835
1263969408,Q3,0.0,6133.977206824169,-1003.7903506332409
1264054784,Q1_저가,0.0,-584.869827832259,1576.2966635699677
1264227392,Q3,0.0,3303.8034521029113,7563.050944695544
1264244096,Q4_고가,0.0,-1509.2237816571287,-4627.071916444926
1264977216,Q2,0.0,-12028.762904105784,273.3578090852916
1265094144,Q2,0.0,-475.92156053899816,2690.763760634967
1265142400,Q4_고가,,-1302.4106797923669,-984.7671224115031
1265168384,Q2,0.0,-822.5105703372428,4098.100007418391
1265255616,Q3,0.0,9820.551970125653,-4266.964767468349
1265340992,Q3,,1708.5591996748117,-2091.477606848246
1265736320,Q1_저가,0.0,8383.271591302986,1131.8407176884439
1265771584,Q2,0.0,741.3308806616187,2898.5118436725315
1266131648,Q2,0.0,-1071.0516652326041,5595.032823796069
1266165056,Q1_저가,0.0,-5611.328587241111,-260.9342814367185
1266371072,Q1_저가,0.0,2559.537166860966,-1961.0964833714888
1266423040,Q3,0.0,-1258.786769354323,1393.705574133075
1266426752,Q4_고가,0.0,1820.185084709854,-1804.8199977059267
1266924160,Q4_고가,,1522.3578233147928,-3766.284914599428
1266974272,Q4_고가,0.0,-7828.981484351374,-9307.732052980085
1267028096,Q1_저가,0.0,-818.5609205070468,1121.8459576620608
1267239680,Q3,0.0,-1544.8907510077624,-6084.201020426387
1267313920,Q2,,784.3333473116509,-7213.052698340423
1267334336,Q4_고가,0.0,2238.058297491649,-437.3408067487171
1267516224,Q1_저가,0.0,-3409.2128910776264,-490.87621920306583
1267616448,Q3,0.0,3241.0999859241965,-923.6517906141835
1267714816,Q3,,170.32419879623194,-14821.885811694148
1267759360,Q3,0.0,4557.062800582891,24154.905283508997
1267761216,Q3,0.0,2099.1465065452394,1511.8510669509851
1268011776,Q1_저가,0.0,-3099.8125660328697,-544.6894161278747
1268421952,Q2,0.0,4379.1204672163585,-3531.8102245198897
1268627968,Q2,0.0,6020.972900333025,-100.90163125689605
1268707776,Q1_저가,0.0,-1556.780448999747,-365.8168617063484
1268787584,Q1_저가,0.0,5630.766157013437,4729.806927772726
1268928640,Q2,,3125.4842933643486,-6484.197108791617
1269427904,Q4_고가,0.0,-190.00742666363658,-7679.926887049456
1269823232,Q1_저가,0.0,-410.91066850188145,-101.28487721839019
1269919744,Q4_고가,0.0,-2069.2689155493717,7720.69739642895
1270023680,Q2,0.0,3654.2163479120936,1163.5543357545948
1270051520,Q4_고가,0.0,-1626.136372635141,67261.7932898576
1270541504,Q2,,3427.5722489208274,-9060.221664879395
1270719680,Q2,0.0,-3724.8360952995426,19519.138115410387
1270866304,Q1_저가,0.0,1663.7643517538272,-374.1677510596094
1270968384,Q1_저가,,-1168.5590176216247,-688.6581508719241
1271313600,Q4_고가,0.0,6715.393505040789,-3159.4012959171814
1271515904,Q1_저가,,6664.01474290871,1025.6875335903533
1271527040,Q1_저가,1.0,4087.5357421607405,-9486.908839534546
1271816576,Q4_고가,0.0,-5143.42243312455,27332.882503302826
1272508864,Q3,,8332.530228027565,-13015.856650813905
1272532992,Q2,0.0,-4818.107200936025,-673.5522727820594
1272536704,Q2,,-1307.8135266195495,-833.3483533683216
1272672192,Q1_저가,1.0,4610.261339044897,-663.2279476958975
1272987712,Q3,1.0,4549.711728005517,8250.111046654078
1273115776,Q4_고가,0.0,3796.7772902129655,224.82685366965416
1273305088,Q1_저가,1.0,-2560.2203447919455,2029.6630898837939
1273344064,Q2,,378.69025328473435,-687.9565000220416
1273462848,Q4_고가,0.0,-7006.367852307139,-7252.510414320234
1273509248,Q1_저가,0.0,-3236.5951979686506,-93.75650173663507
1273765376,Q2,0.0,5798.014502540755,-7380.233841751251
1273850752,Q4_고가,1.0,8055.307647341579,1188.2271132825208
1274385280,Q3,0.0,9765.711130197702,162.15106204943095
1274544896,Q2,,-27.779911403762526,1525.110817769808
1274589440,Q1_저가,0.0,72.02915232971282,7724.987563879084
1274721216,Q3,0.0,6186.223470110599,-12262.600979605075
1274741632,Q1_저가,,-1767.2179973563543,344.7110043798639
1274799168,Q1_저가,0.0,2847.7284187376354,-2804.50347458143
1274895680,Q3,0.0,5850.163761415741,4842.197273741646
1274910528,Q1_저가,,3009.044463899878,-227.53292548746458
1274919808,Q4_고가,0.0,-17273.343674129523,11846.569968835542
1274964352,Q3,0.0,-17503.485395590436,4335.289941514471
1275213056,Q2,1.0,1597.2437567003944,-871.254021875895
1275305856,Q4_고가,,-5230.444940806512,15753.025512596927
1275782848,Q2,0.0,4629.182284907492,-485.066722406041
1275784704,Q3,0.0,-4180.833952544668,-1176.4567875743119
1275842240,Q1_저가,1.0,-4805.213865074038,-3816.9455713588177
1275968448,Q1_저가,,-664.8668488688454,3610.4665233615383
1276207872,Q1_저가,0.0,-6107.738067830127,-373.9994102106607
1276330368,Q1_저가,0.0,7768.8628178072795,1281.4886791378012
1276532672,Q3,0.0,-2823.9997684954833,-812.8882813922642
1276890880,Q3,0.0,6522.984494506614,1919.4348011939728
1276924288,Q4_고가,0.0,-1984.469755341066,14550.084666202776
1277039360,Q3,1.0,8283.94605651838,3769.1282892979207
1277111744,Q3,,-514.4041936469403,-1006.0180478924551
1277163712,Q2,0.0,-859.1760281444003,6469.396078758604
1277171136,Q1_저가,1.0,-4122.548053464136,-495.01336606006157
1277256512,Q3,1.0,5146.637298104726,673.8987912070907
1277297344,Q1_저가,0.0,-1444.078922494653,-510.6069947863
1277354880,Q3,0.0,9926.913242342227,8567.186864151445
1277568320,Q3,1.0,8826.834833497895,2958.4091950199227
1277674112,Q2,1.0,2226.7410903207638,-15341.3451521034
1277980352,Q3,0.0,-4115.282046173357,1756.771649010334
1278379392,Q1_저가,1.0,-1430.8728304277283,4899.410154830583
1278388672,Q2,0.0,-10151.993724448796,-4028.895175235484
1278418368,Q3,,10403.812486692063,14375.65135136767
1278650368,Q3,1.0,3705.3814927865787,-753.0629292776694
1278785856,Q3,1.0,-1010.9312613358306,3900.880671075063
1278904640,Q4_고가,0.0,499.4605498013534,-1003.9622483377693
1278913920,Q4_고가,0.0,2509.7979375228315,5859.554824144056
1278936192,Q4_고가,0.0,-7542.446860073465,-1203.5828355890408
1279040128,Q1_저가,0.0,-12710.660491315211,-3539.005662409407
1279142208,Q4_고가,0.0,-1574.592099074045,-5171.741416135303
1279268416,Q2,0.0,8817.371552889617,2022.6287246154461
1279311104,Q1_저가,0.0,-7735.02390571135,3009.4228738561615
1279576512,Q4_고가,0.0,-3515.293624428581,-3117.822366346918
1279641472,Q2,1.0,-6629.855348404119,-12511.124694556856
1279695296,Q4_고가,0.0,-1558.57623718162,-675.7260577715865
1279728704,Q3,0.0,-1318.9955249059349,-3852.4977503657656
1280201984,Q4_고가,,-1896.4719841522565,-763.224316761598
1280233536,Q2,1.0,2779.980141332926,44462.11280019561
1280359744,Q3,0.0,5718.667676627454,15854.209348547643
1280415424,Q2,0.0,3264.8456461637033,-1938.4101483074046
1280671552,Q4_고가,0.0,-320.1522157436302,-6239.59287478601
1280931392,Q3,1.0,9389.242376939437,-27703.873428525098
1280996352,Q4_고가,0.0,6879.405192453654,-8283.863030629554
1281180096,Q1_저가,,-5830.602800290304,4802.808141762076
1281460352,Q1_저가,0.0,323.3921768591099,12392.228860624426
1281486336,Q2,1.0,2123.254986509506,-5988.445481013492
1281634816,Q2,,-1221.7690952933444,-604.441901011503
1281712768,Q2,1.0,2806.638714727913,2029.984906668541
1281931776,Q1_저가,0.0,8479.40191951552,4959.396747605184
1281983744,Q2,0.0,1185.2339205619028,-316.3349967838885
1282067264,Q3,0.0,6669.329215440446,-1231.3228850265768
1282074688,Q1_저가,,7731.883109812054,3667.676449786197
