회원번호,frequency,monetary,가격구간,region_tier,age_gender_segment,treatment_h4,future_is_vip,vip_conversion_score_logit,vip_conversion_score_rf
83562688,4,79449,Q2,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.20775336371175002,0.0673250154538821
1584760448,1,116970,Q4_고가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.21377248979130203,0.06727812288821967
108280896,1,17613,Q1_저가,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.06837519608952354,0.06721093719197677
1108770688,1,47248,Q4_고가,Tier3_배송취약권(가정),30s_M,0.0,0,0.13775030947660305,0.06715067088353102
869862656,3,25558,Q1_저가,Tier3_배송취약권(가정),<30_F,0.0,0,0.08761309384670089,0.06714995118744638
776737856,1,8615,Q1_저가,Tier3_배송취약권(가정),50s_M,0.0,0,0.04220285676538252,0.06709746065416729
947029568,4,43457,Q1_저가,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.12006178417556629,0.06707708470243653
554166336,4,70737,Q1_저가,Tier2_익일배송표준권(가정),60+_M,0.0,0,0.1380438116192574,0.06707206083722497
1202274112,2,45084,Q2,Tier3_배송취약권(가정),<30_F,,0,0.09084738635611078,0.06706643968407916
931615488,2,57815,Q2,Tier1_새벽배송가능권(가정),50s_F,,0,0.15533207778940564,0.06703117665525495
749140992,3,78109,Q2,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.16731192039419487,0.06701833352143055
971350592,1,3446,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,,0,0.013136359521184847,0.06700650910384877
160384384,1,10146,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,,0,0.04623952377686777,0.06693594054040466
625273408,1,35895,Q3,Tier2_익일배송표준권(가정),30s_F,1.0,0,0.12606437767269577,0.06692791008314095
881304896,1,32162,Q3,Tier1_새벽배송가능권(가정),30s_F,,0,0.14743891106816298,0.06688226343929378
1145862848,4,98417,Q2,Tier3_배송취약권(가정),40s_F,,0,0.3169032834106111,0.06688005432908688
1447995520,2,54178,Q2,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.08536055802195376,0.06686023772751512
518167360,3,40203,Q1_저가,Tier1_새벽배송가능권(가정),60+_F,0.0,0,0.12127426243010192,0.06685710916058753
712401472,1,3829,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.016155244903452038,0.06684191872493207
1135940672,1,24570,Q2,Tier2_익일배송표준권(가정),40s_F,1.0,0,0.13455694293872134,0.06682488057018213
1467294208,1,70259,Q4_고가,Tier2_익일배송표준권(가정),30s_M,0.0,0,0.1297987099882523,0.0667803269917539
1027696896,5,127500,Q2,Tier3_배송취약권(가정),30s_F,0.0,0,0.25960192392098236,0.06677712570414644
1014870080,3,57817,Q2,Tier3_배송취약권(가정),<30_F,,0,0.07744244749720534,0.06677496206140085
1327548544,1,68727,Q4_고가,Tier1_새벽배송가능권(가정),40s_M,0.0,0,0.17975395101108413,0.06675787272486988
1292843200,1,19144,Q2,Tier3_배송취약권(가정),30s_F,0.0,0,0.059326441624550696,0.06675748004572055
835105344,5,78301,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.13113618097272575,0.06673322368298262
669054592,3,48912,Q1_저가,Tier3_배송취약권(가정),50s_F,,0,0.1577767057844908,0.0667134846816545
424359552,1,55327,Q4_고가,Tier2_익일배송표준권(가정),30s_F,1.0,0,0.12989201700774047,0.06669982826588756
543462784,4,84042,Q2,Tier1_새벽배송가능권(가정),30s_F,1.0,0,0.13992590048358672,0.0666949429606374
767133056,1,22016,Q2,Tier3_배송취약권(가정),30s_F,0.0,0,0.07917381656214581,0.06666333022227137
1076121792,2,27567,Q1_저가,Tier3_배송취약권(가정),<30_F,,0,0.1251619376505341,0.06661528711555847
967313792,2,51211,Q2,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.11144739572176401,0.06659452810936944
601559296,1,116588,Q4_고가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.34442449021100957,0.06659339196707385
551187456,1,12827,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.07208782682081767,0.06656043281770858
1520245888,3,51115,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.09705153299902473,0.06649577237086046
451132352,4,60496,Q1_저가,Tier3_배송취약권(가정),50s_F,1.0,0,0.14076208956233147,0.06646562446951497
1187700800,1,5552,Q1_저가,Tier3_배송취약권(가정),50s_F,0.0,0,0.028785973145766777,0.06646407249133007
1150079680,2,66813,Q3,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.18474286635924705,0.06643355189066966
241987136,2,29099,Q1_저가,Tier3_배송취약권(가정),40s_F,0.0,0,0.15855213192112538,0.06642640101971393
1286488256,1,8232,Q1_저가,Tier3_배송취약권(가정),<30_F,0.0,0,0.028050114222021257,0.0664103215713739
1065796864,1,30440,Q3,Tier2_익일배송표준권(가정),30s_F,1.0,0,0.11806840622832315,0.06633219541793212
1063447168,2,62028,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.13113027495614457,0.06632265335806511
475158272,1,55710,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.10920094208146622,0.06630052998477694
1024471168,2,73131,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.1831750848462091,0.06625007421318503
1043565696,2,45563,Q2,Tier1_새벽배송가능권(가정),40s_F,1.0,0,0.1198010580042545,0.06623632350877996
439515648,4,96103,Q2,Tier3_배송취약권(가정),30s_F,1.0,0,0.20026111022415602,0.06621689349925919
1213096448,1,25270,Q2,Tier3_배송취약권(가정),40s_F,0.0,0,0.0891422309466098,0.06611878941599438
1316592576,1,23356,Q2,Tier3_배송취약권(가정),<30_F,1.0,0,0.08624080164955178,0.06609173505389691
1113553600,1,60400,Q4_고가,Tier1_새벽배송가능권(가정),<30_F,1.0,0,0.11157980319239884,0.06606963052742215
1038571200,3,17037,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.047623082783976964,0.06604955433227482
1540268416,8,103054,Q1_저가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.15117674950803867,0.06597178893504879
950865920,7,161577,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.30754399116577497,0.06595616312991182
997115584,2,20484,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.09511874422116226,0.06594456635003544
624083712,1,17421,Q1_저가,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.0926248573952337,0.0658924274249261
1136662656,1,73802,Q4_고가,Tier1_새벽배송가능권(가정),<30_F,1.0,0,0.1269282691649209,0.0658724042825801
340982464,6,117356,Q2,Tier3_배송취약권(가정),40s_F,0.0,0,0.18666999075621368,0.06583619717217305
1503757184,2,35320,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.1603534980696274,0.06580205228239956
161538816,1,12635,Q1_저가,Tier3_배송취약권(가정),60+_M,0.0,0,0.05410441756810653,0.06578925139812673
387733248,1,49775,Q4_고가,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.1599209984182361,0.06575437777063106
395444928,3,35417,Q1_저가,Tier3_배송취약권(가정),40s_F,,0,0.07615729912579142,0.06575156857032009
1068037056,1,4212,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.020699737990580523,0.06570359249973672
612873472,4,83851,Q2,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.23977784285546455,0.0656910679078846
607611712,3,35416,Q1_저가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.10601492121084084,0.065687711699386
233516352,1,33119,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.11216339327887374,0.06567735168601672
999569216,3,60592,Q2,Tier3_배송취약권(가정),30s_F,0.0,0,0.22458981894936225,0.06567341721641447
589534272,1,9955,Q1_저가,Tier1_새벽배송가능권(가정),50s_F,,0,0.051006095080715505,0.06563110144017728
1372361664,1,80405,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.240862263272846,0.0656044683985374
1579157184,1,21059,Q2,Tier2_익일배송표준권(가정),<30_M,0.0,0,0.13719778107494854,0.06557065198417444
846918784,2,33885,Q1_저가,Tier1_새벽배송가능권(가정),40s_F,1.0,0,0.18048383040554006,0.0655610962805848
1183073792,1,5552,Q1_저가,Tier3_배송취약권(가정),60+_F,0.0,0,0.024290292888010878,0.06554675283400353
1138379456,1,38958,Q3,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.08366967047245778,0.065542125054336
1368761024,3,35034,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.09481513556469724,0.06553968936086277
661103488,5,34650,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,,0,0.06732337074724659,0.06550951553366603
764762944,2,26036,Q1_저가,Tier3_배송취약권(가정),30s_F,,0,0.12319585888217693,0.06546997138796129
245888448,2,60687,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.14475177870660033,0.06543312997160428
919404864,1,18187,Q1_저가,Tier3_배송취약권(가정),50s_M,0.0,0,0.07885874416621123,0.06541299789645273
1344217280,1,38096,Q3,Tier2_익일배송표준권(가정),40s_F,1.0,0,0.16428592268797623,0.0654028479768908
101554752,1,4786,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.03034095250938253,0.06538991447581105
1553882176,1,10051,Q1_저가,Tier2_익일배송표준권(가정),<30_F,0.0,0,0.018391058492028368,0.06534675214255556
245465280,2,67961,Q3,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.17030743227838102,0.06534543736408069
666762432,3,69493,Q2,Tier3_배송취약권(가정),<30_F,,0,0.12045154394315041,0.06534125811554037
907203520,1,76848,Q4_고가,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.2350168160000398,0.06531087728822821
371509952,1,19910,Q2,Tier3_배송취약권(가정),40s_F,0.0,0,0.06818581365227216,0.06529033788712074
1004699200,3,33885,Q1_저가,Tier2_익일배송표준권(가정),30s_F,,0,0.07541104936980199,0.06526411132814791
1105342656,1,17995,Q1_저가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.11213982184296586,0.06522125609150212
1532406400,1,7179,Q1_저가,Tier3_배송취약권(가정),30s_F,,0,0.028804279855399746,0.0651958365354181
365320192,1,95720,Q4_고가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.324996910391779,0.06515037843891279
1201180928,3,62028,Q2,Tier2_익일배송표준권(가정),60+_F,1.0,0,0.15549326281909975,0.06492936068546301
951836608,1,3733,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.012350944209532333,0.06492241839357521
545207424,2,68919,Q3,Tier1_새벽배송가능권(가정),30s_F,,0,0.17650321221996226,0.06486600789638607
476979008,1,46711,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.10078219944764757,0.0648397574518731
104871424,1,12635,Q1_저가,Tier3_배송취약권(가정),50s_F,0.0,0,0.04943296947280813,0.06474613985561739
864432000,1,45467,Q3,Tier2_익일배송표준권(가정),<30_F,0.0,0,0.1368293908766732,0.06473381391024428
1313988608,5,164543,Q3,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.24712277541670907,0.06471072074017907
516040384,1,101463,Q4_고가,Tier2_익일배송표준권(가정),40s_F,1.0,0,0.20766433659497702,0.06470355156737688
571419712,3,97732,Q3,Tier2_익일배송표준권(가정),30s_F,,0,0.13109108552020562,0.06465187729876326
1286484544,2,53221,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.16456853018113463,0.06464475478065128
765538752,9,165307,Q1_저가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.230108586285692,0.06463537331312413
1557126464,3,85096,Q2,Tier3_배송취약권(가정),<30_M,0.0,0,0.16171098136186016,0.06462540955527406
1471143552,3,75141,Q2,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.15698705677392372,0.06460163853405962
1043571264,1,44032,Q3,Tier1_새벽배송가능권(가정),30s_F,,0,0.14149513741082043,0.06459474924902589
628307968,1,8998,Q1_저가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.034660117027462405,0.06459465573728415
696883456,3,26132,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,1.0,0,0.040175754484737196,0.06459359317352273
1474051904,3,74661,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.1686182882854822,0.06455987643968984
429806912,5,86819,Q1_저가,Tier1_새벽배송가능권(가정),<30_M,0.0,0,0.17434305720271565,0.0645071985803213
1121337664,1,35033,Q3,Tier3_배송취약권(가정),30s_F,,0,0.06220504039374949,0.06449443138591714
1230032448,3,64133,Q2,Tier1_새벽배송가능권(가정),40s_F,,0,0.16200176721503282,0.06448401524952704
1044365632,3,31779,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.0715111573213861,0.06447324246433482
1243779840,1,25270,Q2,Tier3_배송취약권(가정),40s_F,,0,0.09873798798301446,0.064364644783983
321774720,2,31014,Q1_저가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.16299842141050022,0.06433611637258975
435955840,1,7849,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.03856109224244286,0.06432108586869084
999593344,1,12348,Q1_저가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.04529861779420674,0.06429927520945
1314725440,1,15699,Q1_저가,Tier3_배송취약권(가정),<30_F,,0,0.052272348717892346,0.06429233603761875
1142059904,1,13018,Q1_저가,Tier3_배송취약권(가정),30s_M,0.0,0,0.04307302140836695,0.06428940640734633
72202112,1,33311,Q3,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.14853944969304816,0.0642874034207154
1356171776,1,24696,Q2,Tier3_배송취약권(가정),40s_M,0.0,0,0.11497294905514281,0.0642710576114935
1242248640,1,51305,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.07496285988580317,0.06426452970248062
1090266368,1,19527,Q2,Tier3_배송취약권(가정),40s_F,0.0,0,0.08744073180086205,0.06423649627935635
920115712,1,21059,Q2,Tier3_배송취약권(가정),30s_F,0.0,0,0.14894571531920742,0.06421649656404367
1354284224,1,35800,Q3,Tier1_새벽배송가능권(가정),30s_M,0.0,0,0.052682676824698155,0.06421204651987338
74147200,7,106595,Q1_저가,Tier1_새벽배송가능권(가정),40s_F,,0,0.19994090661814173,0.06420868441623559
761041664,1,49775,Q4_고가,Tier3_배송취약권(가정),30s_M,,0,0.17831450064242604,0.06409162976349686
688900800,1,14932,Q1_저가,Tier3_배송취약권(가정),40s_F,0.0,0,0.061880339059010275,0.06398832401614973
449710656,1,48244,Q4_고가,Tier1_새벽배송가능권(가정),40s_M,0.0,0,0.16313566375805483,0.06393508985449135
1190872704,1,80404,Q4_고가,Tier3_배송취약권(가정),40s_F,,0,0.2606109588674541,0.06387556678466046
1574738048,1,7083,Q1_저가,Tier3_배송취약권(가정),<30_F,0.0,0,0.02576896718282589,0.06387489084695852
1389013696,4,82799,Q2,Tier2_익일배송표준권(가정),<30_M,0.0,0,0.19782523651926504,0.06383715310149418
635494400,1,7083,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.024737024815034453,0.06383519735678587
569699200,1,33502,Q3,Tier1_새벽배송가능권(가정),30s_F,1.0,0,0.07627868784447409,0.06382776855248407
741284544,4,41351,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.08061319054723537,0.06379601478852692
243679808,1,56953,Q4_고가,Tier2_익일배송표준권(가정),40s_F,1.0,0,0.09442032304708026,0.06379227580354158
1276532672,1,32928,Q3,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.10516741493887412,0.0637911538160323
998498304,5,69015,Q1_저가,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.2126005414441282,0.06376618815594165
566078144,1,29865,Q2,Tier2_익일배송표준권(가정),40s_F,1.0,0,0.1527044730449268,0.06368889954487185
453379968,1,1914,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.00841370112551929,0.06368444547708664
1214232320,2,63137,Q3,Tier1_새벽배송가능권(가정),30s_F,,0,0.16338692813891062,0.06363644449973056
697726080,3,35895,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.07026003459417687,0.06363607531820759
517231936,4,110845,Q2,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.18663511319999493,0.06360972342472433
562301184,1,36757,Q3,Tier2_익일배송표준권(가정),30s_F,1.0,0,0.12786830328575968,0.06359678793566853
1026117440,2,61261,Q3,Tier2_익일배송표준권(가정),60+_F,0.0,0,0.23118781290639362,0.06358311991685751
194087488,1,28793,Q2,Tier1_새벽배송가능권(가정),40s_F,,0,0.10143479329297803,0.06357971584630148
925559360,1,52455,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.23588083547542285,0.06354723717104754
495125120,1,36757,Q3,Tier1_새벽배송가능권(가정),30s_F,1.0,0,0.11490878520439826,0.06352529963328603
732680128,8,176539,Q2,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.273111176036366,0.06349415554162519
279587840,3,24504,Q1_저가,Tier3_배송취약권(가정),40s_F,1.0,0,0.0503385936061084,0.06343790771477233
1348990912,3,61357,Q2,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.1745869412566039,0.06340896968406592
1531999936,1,4403,Q1_저가,Tier3_배송취약권(가정),<30_F,0.0,0,0.016453773142858705,0.06337834307860152
1298246016,1,3637,Q1_저가,Tier3_배송취약권(가정),<30_F,0.0,0,0.013958420357262033,0.06334980426581614
1508475136,4,52945,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,,0,0.06673934174461343,0.06334374630104374
1456813376,2,51115,Q2,Tier3_배송취약권(가정),30s_F,0.0,0,0.16572694792977466,0.06334365524206219
769521728,1,72939,Q4_고가,Tier2_익일배송표준권(가정),30s_M,0.0,0,0.120583638222143,0.06331732885437537
729628864,1,20962,Q2,Tier3_배송취약권(가정),30s_F,,0,0.09138098758465722,0.0632855443059116
889866624,4,114675,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.1416724893647241,0.06327364983641452
1117599680,3,72173,Q2,Tier3_배송취약권(가정),30s_F,0.0,0,0.17790546173871868,0.06318029035401329
611548288,4,91440,Q2,Tier3_배송취약권(가정),40s_F,0.0,0,0.1671896891398643,0.06315258859208778
836337728,1,15124,Q1_저가,Tier1_새벽배송가능권(가정),<30_F,1.0,0,0.06897534616611321,0.06309411482712327
289402368,2,69684,Q3,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.15674086688339864,0.06305856723933229
1248657408,2,37522,Q2,Tier1_새벽배송가능권(가정),<30_F,,0,0.10810529473202511,0.06303425666564666
127833856,1,37140,Q3,Tier1_새벽배송가능권(가정),50s_F,1.0,0,0.19960245708972288,0.06297394477333997
215583680,3,53030,Q1_저가,Tier3_배송취약권(가정),40s_F,0.0,0,0.24682153854476757,0.06288948603160459
243304896,1,37331,Q3,Tier1_새벽배송가능권(가정),30s_F,,0,0.10677686613839198,0.06287607603133867
221970176,4,90456,Q2,Tier1_새벽배송가능권(가정),30s_F,,0,0.24757493513732484,0.0627884250493918
374325504,1,30631,Q3,Tier2_익일배송표준권(가정),60+_F,1.0,0,0.15928184107014706,0.06278736684053497
1369299264,1,53891,Q4_고가,Tier3_배송취약권(가정),50s_F,0.0,0,0.178183314014249,0.06278336792326189
982299136,1,21919,Q2,Tier2_익일배송표준권(가정),40s_F,,0,0.0684396390825519,0.06278288045767734
1013004800,2,23260,Q1_저가,Tier3_배송취약권(가정),40s_F,0.0,0,0.06036429812370525,0.06275706673243692
471693120,2,74661,Q3,Tier2_익일배송표준권(가정),50s_F,0.0,0,0.23118754743247585,0.06275036824405636
763042432,3,64899,Q2,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.19745564550204375,0.06273835243603472
447199488,1,37618,Q3,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.1607779711609795,0.0627204385796415
1527053696,1,19144,Q2,Tier3_배송취약권(가정),30s_Unknown,0.0,0,0.06426768063751602,0.06271773446375381
111649536,1,17804,Q1_저가,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.1221512412689435,0.0627087160017404
1025295232,2,41351,Q2,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.17138115913997076,0.06270787245122869
1386836608,2,73321,Q3,Tier2_익일배송표준권(가정),<30_F,0.0,0,0.18102368627903503,0.06269989661904338
880889152,1,28716,Q2,Tier3_배송취약권(가정),<30_F,0.0,0,0.053127581652127054,0.06269441342549688
944394048,3,73800,Q2,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.15222277783588414,0.06268357440858907
826194688,3,23261,Q1_저가,Tier3_배송취약권(가정),<30_F,1.0,0,0.0481433674522929,0.06266202555243341
1447086080,3,74279,Q2,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.1451977319385169,0.06260593892020497
1223042752,2,33119,Q1_저가,Tier3_배송취약권(가정),<30_F,0.0,0,0.10080559188350253,0.062603800703068
268327488,3,49679,Q1_저가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.10691183823464268,0.06257459951622439
748283520,1,87105,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,1.0,0,0.26307146388458674,0.06255516671685607
1217014464,3,15698,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.04829958645484972,0.06254060184149023
1187307328,6,172489,Q2,Tier2_익일배송표준권(가정),<30_F,0.0,0,0.20686681133313,0.06253748993853754
1604393216,1,56361,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,,0,0.12194160844204005,0.06253459354369996
64330816,1,36182,Q3,Tier3_배송취약권(가정),50s_F,0.0,0,0.1916994931610237,0.06250516397139767
1138036096,1,19144,Q2,Tier2_익일배송표준권(가정),30s_M,0.0,0,0.11832743222187497,0.06250282277691988
770410752,2,60879,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.15428082142856525,0.06247308324561519
447958592,1,45371,Q3,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.12564446133154675,0.062468201706168215
307927104,3,71599,Q2,Tier3_배송취약권(가정),40s_F,0.0,0,0.21909415113356398,0.06241231786349749
1106515648,1,7658,Q1_저가,Tier3_배송취약권(가정),30s_F,,0,0.022172591728317963,0.062406137814835345
641281408,1,19910,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.07682159360367523,0.062375218159110866
161475712,2,28525,Q1_저가,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.07267636493009154,0.06233757600676102
1085908480,4,78588,Q2,Tier3_배송취약권(가정),30s_F,0.0,0,0.1649570187467887,0.062328251123657086
1171624128,1,70450,Q4_고가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.3087860101301608,0.062323199491100455
778907520,1,59538,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,,0,0.22905533907189504,0.062294063686152874
1242857408,2,48148,Q2,Tier2_익일배송표준권(가정),<30_F,0.0,0,0.19755777922519674,0.062285288291395756
1385470592,1,26419,Q2,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.09374589343709944,0.0622310012016494
747917888,2,34364,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,1.0,0,0.15936476081059597,0.06220763148703048
843678208,2,28421,Q1_저가,Tier3_배송취약권(가정),50s_F,0.0,0,0.1375484922649343,0.0621952036793574
323398720,1,10338,Q1_저가,Tier2_익일배송표준권(가정),40s_F,,0,0.08664457080654948,0.06216501945162252
745894848,2,24122,Q1_저가,Tier3_배송취약권(가정),40s_F,0.0,0,0.049836575258517216,0.06212793045978822
473744000,3,92658,Q3,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.15322724011793407,0.062126279168256096
1565949888,5,89118,Q1_저가,Tier3_배송취약권(가정),<30_F,0.0,0,0.1293732614909697,0.06211228580409168
1008080832,1,33119,Q3,Tier2_익일배송표준권(가정),50s_F,1.0,0,0.15445995598129103,0.06204663091918137
888363264,1,27854,Q2,Tier2_익일배송표준권(가정),30s_F,1.0,0,0.09763950720822938,0.06203870104725927
535645312,3,22782,Q1_저가,Tier1_새벽배송가능권(가정),40s_M,,0,0.09915981619967984,0.06201687574542423
825964544,1,53796,Q4_고가,Tier3_배송취약권(가정),<30_F,0.0,0,0.17366017862153757,0.062015966575444406
1286954112,1,69876,Q4_고가,Tier2_익일배송표준권(가정),50s_F,0.0,0,0.28167230269918303,0.06201467630922549
1278904640,1,69302,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.2620038691029868,0.06201122455605734
566794560,2,130276,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.21554878694643353,0.062006273884931816
336912256,1,37714,Q3,Tier3_배송취약권(가정),40s_F,0.0,0,0.11249479655645218,0.06198579588341336
904679360,3,54368,Q1_저가,Tier3_배송취약권(가정),60+_F,0.0,0,0.196544555708249,0.06197472613651939
752999616,1,32354,Q3,Tier3_배송취약권(가정),60+_M,0.0,0,0.17256023939986426,0.061972565367821
866636928,1,7849,Q1_저가,Tier1_새벽배송가능권(가정),60+_F,0.0,0,0.059226935082240494,0.06197105470001251
1619723776,1,6701,Q1_저가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.05392582648565305,0.06193617893240663
1029320896,2,7083,Q1_저가,Tier3_배송취약권(가정),30s_F,0.0,0,0.01714366513547992,0.06191410561920177
1529648384,1,3829,Q1_저가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.020077596465720094,0.06191229809022118
207450688,1,80788,Q4_고가,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.23967815197198494,0.06190683234519282
198913088,4,62027,Q1_저가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.23871414665707497,0.06186652685095056
641212736,1,26227,Q2,Tier3_배송취약권(가정),<30_F,0.0,0,0.08467616967197487,0.06181412244382969
1282575808,4,42309,Q1_저가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.09402588930260228,0.06177645473307788
481435264,1,21059,Q2,Tier3_배송취약권(가정),60+_F,1.0,0,0.1025845660367395,0.061759651184591924
1465798272,2,50540,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.17833156117123813,0.0617143879214675
1281634816,1,23164,Q2,Tier1_새벽배송가능권(가정),30s_F,,0,0.15509358264095915,0.061706639102924364
1087979776,1,24601,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.07598452431564083,0.06168406173973945
1193086912,1,21346,Q2,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.0736293930313912,0.0616821475725053
134602688,2,54178,Q2,Tier2_익일배송표준권(가정),40s_F,1.0,0,0.16899157180836072,0.06167361843535897
951196288,1,81554,Q4_고가,Tier2_익일배송표준권(가정),<30_F,0.0,0,0.13835198042434868,0.06167277622487059
457479872,1,8806,Q1_저가,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.041985930360333996,0.061645858429888525
1016044928,1,23930,Q2,Tier3_배송취약권(가정),40s_F,,0,0.10633413810203374,0.06164331258514919
1222187136,1,4403,Q1_저가,Tier2_익일배송표준권(가정),30s_M,,0,0.019713369121990044,0.06162410829554519
1498367360,10,180281,Q1_저가,Tier1_새벽배송가능권(가정),30s_F,,0,0.27281354696046306,0.06158497705267891
905039424,1,38288,Q3,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.10095029922756169,0.06156751394529235
677180160,1,30917,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.11633875264520428,0.06156741258729928
1094655808,1,13305,Q1_저가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.05431840292428298,0.06155803768120124
653076288,1,8519,Q1_저가,Tier3_배송취약권(가정),<30_F,,0,0.026426283783145335,0.06155331308837055
1607672768,2,47286,Q2,Tier2_익일배송표준권(가정),<30_F,0.0,0,0.2003449687784459,0.06148271221735888
