회원번호,age_gender_segment,treatment_h4,p_control,p_treated,uplift
750403072,40s_F,0.0,0.5682055840630317,0.558902357634834,-0.009303226428197697
750427200,60+_F,0.0,0.5894970288949043,0.5410567936243138,-0.04844023527059049
750620224,50s_F,0.0,0.6099285031369498,0.59439032673995,-0.015538176396999837
750904192,30s_F,0.0,0.3547055546795528,0.3432304359155755,-0.011475118763977277
750920896,30s_F,0.0,0.07186489792088924,0.10107034851392804,0.029205450593038806
751097216,30s_F,0.0,0.4405466391323962,0.44253170512228196,0.001985065989885737
751171456,<30_F,1.0,0.5452670512804975,0.5222366018554464,-0.02303044942505106
751305088,30s_F,0.0,0.31279397311999785,0.25898601259085213,-0.053807960529145715
751340352,30s_F,0.0,0.8524057880771576,0.8955543214378849,0.043148533360727326
751384896,50s_F,0.0,0.7117780812050114,0.7033601730529263,-0.008417908152085096
751442432,30s_F,1.0,0.5324477360664238,0.6482453834686929,0.11579764740226905
751579776,40s_F,0.0,0.1581200326708667,0.23589625211834708,0.0777762194474804
751605760,30s_F,0.0,0.5337886862809988,0.5926175424694966,0.05882885618849776
751641024,50s_F,0.0,0.7321485552104854,0.7827707074728059,0.050622152262320474
751941696,40s_F,0.0,0.10307249391846424,0.11615834539476362,0.013085851476299384
752054912,40s_F,0.0,0.17075481582871027,0.20679144037965916,0.03603662455094889
752064192,30s_F,,0.4298065329472184,0.38599944224624144,-0.043807090700976936
752149568,40s_F,0.0,0.40824099067542635,0.5275980797588579,0.11935708908343151
752327744,50s_F,,0.3169206143977017,0.2942858875836609,-0.022634726814040773
752400128,40s_F,,0.7794833305652702,0.8268036113861237,0.04732028082085349
752431680,30s_F,1.0,0.07083944960990847,0.08555026934097007,0.0147108197310616
752474368,40s_F,0.0,0.5256258292488717,0.5498680669388301,0.024242237689958368
752513344,40s_F,0.0,0.314790122682912,0.3765321726809242,0.061742049998012194
752567168,30s_F,0.0,0.4625056145217573,0.3796509999769191,-0.08285461454483822
752622848,30s_F,0.0,0.5205141676878978,0.5369057418804368,0.016391574192539005
752628416,<30_F,0.0,0.7884211216500008,0.7458721291742549,-0.04254899247574584
752697088,30s_F,1.0,0.6771003730776802,0.6415792846363648,-0.03552108844131541
752832576,40s_M,0.0,0.8608589308273527,0.8893878206762266,0.028528889848873917
752891968,30s_F,1.0,0.2528489017580687,0.2593501857896239,0.006501284031555199
752960640,40s_F,0.0,0.3919677126149083,0.35105514845331653,-0.04091256416159178
752997760,<30_F,0.0,0.89157325995611,0.8425047465202544,-0.04906851343585561
752999616,60+_M,0.0,0.06704414213063752,0.08875356374413151,0.021709421613493998
753138816,30s_F,0.0,0.6509111885404657,0.6598444035397043,0.008933214999238603
753368960,30s_F,0.0,0.6178157590423247,0.7913683520625758,0.17355259302025117
753446912,<30_F,0.0,0.17207384321584215,0.2383136564011949,0.06623981318535274
753519296,<30_F,0.0,0.31333135655272276,0.3413828847484559,0.028051528195733144
754118784,50s_M,1.0,0.695022581869758,0.7099152166804709,0.014892634810712901
754187456,30s_F,0.0,0.41807239547723013,0.3657693039960652,-0.05230309148116491
754220864,50s_F,0.0,0.36452557277411957,0.3157948277747638,-0.04873074499935576
754322944,30s_F,0.0,0.8409279030050731,0.8152194534216519,-0.025708449583421222
754714560,50s_F,0.0,0.20507531560162284,0.2235029696986797,0.01842765409705685
754866752,40s_F,0.0,0.1507465068298475,0.14383846181413884,-0.006908045015708658
754998528,30s_F,0.0,0.08261044029709382,0.0825753618118788,-3.507848521501489e-05
755230528,30s_F,,0.31090762955350504,0.30575953551784,-0.0051480940356650184
755384576,40s_F,0.0,0.15888698879599678,0.2162820985285597,0.05739510973256293
755657408,30s_F,1.0,0.22405887247898373,0.22820423027019554,0.004145357791211807
755943232,30s_F,0.0,0.8296015360362705,0.8091417943557976,-0.02045974168047293
756013760,50s_F,,0.832242802572249,0.8365249322764632,0.004282129704214155
756462912,40s_F,0.0,0.08103934294747123,0.07277302234965595,-0.008266320597815277
756533440,50s_F,,0.4156585398692054,0.41450193082948206,-0.0011566090397233664
756553856,40s_F,0.0,0.803079705028986,0.861349889055306,0.058270184026320004
756720896,30s_F,1.0,0.5621980054235386,0.6630044529384711,0.1008064475149325
756847104,30s_F,0.0,0.22305510580493557,0.24691736402752656,0.023862258222591
756854528,<30_F,,0.20884116762973018,0.24585067047282638,0.037009502843096204
757014144,30s_F,0.0,0.37950105834316944,0.3370708792308341,-0.04243017911233532
757021568,30s_F,0.0,0.16458599621394954,0.1512253379309296,-0.013360658283019938
757279552,40s_F,1.0,0.07698251105424106,0.08620379306419186,0.009221282009950801
757307392,30s_F,0.0,0.4233257076008951,0.50471961312182,0.0813939055209249
757372352,<30_F,1.0,0.37829521936316207,0.3684202745730336,-0.00987494479012846
757437312,30s_F,,0.43062845211350337,0.46092838850065193,0.030299936387148563
757554240,30s_F,1.0,0.14350714047183863,0.1945488570240877,0.05104171655224907
757639616,60+_F,1.0,0.5355080114060903,0.5741590087636194,0.03865099735752908
757671168,40s_F,0.0,0.18569686193189155,0.2366854962628569,0.05098863433096534
757693440,30s_F,0.0,0.21956798201613467,0.30202252313354644,0.08245454111741177
757699008,30s_F,0.0,0.9405231812557237,0.9026865259152649,-0.03783665534045877
757812224,40s_F,0.0,0.9487111292067878,0.9071420645593059,-0.04156906464748189
757830784,50s_F,0.0,0.7093910204186912,0.7309606147348663,0.02156959431617511
757916160,30s_F,0.0,0.07394552273746753,0.12166311784130683,0.0477175951038393
758072064,30s_F,0.0,0.23127971630376343,0.20864530039170862,-0.02263441591205481
758203840,40s_F,0.0,0.08562516137972301,0.09828912143724755,0.012663960057524543
758330048,30s_F,0.0,0.577754590570041,0.6042036641889479,0.026449073618906915
758380160,40s_F,0.0,0.7484671687109602,0.6601169178548788,-0.08835025085608139
758684544,<30_F,0.0,0.36038183424829134,0.4151408117197979,0.05475897747150654
758751360,60+_F,,0.1422132377832218,0.1520429035499565,0.009829665766734691
758833024,30s_F,,0.17334044353030262,0.17913068728732406,0.005790243757021446
758951808,60+_F,,0.7300531394627022,0.7131471164849895,-0.01690602297771271
759059456,30s_F,0.0,0.823376599390225,0.8041122435605464,-0.01926435582967856
759133696,40s_F,0.0,0.12253571587030475,0.1305556044894289,0.008019888619124158
759202368,30s_F,0.0,0.15449498192215366,0.16428373982196362,0.009788757899809958
759230208,30s_F,0.0,0.5052732340280033,0.4121932398829617,-0.09307999414504159
759593984,30s_F,0.0,0.1195709582478721,0.14070758519464988,0.021136626946777773
759625536,30s_F,0.0,0.0672139278457873,0.0973928657269527,0.030178937881165407
759638528,30s_F,0.0,0.8482456883424507,0.8866314275838657,0.03838573924141497
759699776,<30_F,0.0,0.28741978008766617,0.316054956140202,0.02863517605253585
759770304,30s_F,0.0,0.550509779785751,0.5868930599115029,0.03638328012575187
759785152,30s_F,1.0,0.11327056352894489,0.14233847160069593,0.02906790807175104
759807424,30s_F,0.0,0.8856945903578892,0.8705106900428402,-0.015183900315049015
759955904,<30_F,0.0,0.22414583526989273,0.24575723702385882,0.021611401753966086
759994880,30s_F,0.0,0.3081825411126252,0.32869023406426173,0.020507692951636514
760093248,40s_F,,0.07889387965575964,0.09849410354819473,0.019600223892435084
760100672,30s_F,0.0,0.5574999300267467,0.6143223085499783,0.056822378523231576
760377216,<30_F,0.0,0.29137469096415913,0.3167714913421701,0.025396800378010953
760393920,40s_F,0.0,0.5438281620457621,0.5944991495616564,0.05067098751589427
760412480,30s_F,0.0,0.08624679483816786,0.11852039614249543,0.032273601304327576
760419904,40s_F,,0.14468624624627627,0.16224038014473993,0.017554133898463664
760431040,30s_F,,0.5526746228776481,0.517067322943039,-0.035607299934609093
760755840,30s_F,,0.1567490484446138,0.1739467960382779,0.017197747593664103
760796672,40s_F,0.0,0.29364667223073776,0.3412786984528857,0.04763202622214796
760882048,50s_F,0.0,0.5502873633096755,0.5392864011632144,-0.01100096214646118
760991552,30s_F,0.0,0.12000452695852058,0.15740866968464012,0.03740414272611954
761041664,30s_M,,0.07126121100517144,0.08307506190793106,0.011813850902759618
761049088,50s_F,1.0,0.8800963506262982,0.89276703843217,0.012670687805871772
761067648,30s_F,0.0,0.7354885943508784,0.7653184838366378,0.029829889485759375
761075072,40s_F,1.0,0.7535114542486773,0.7297576360693172,-0.023753818179360064
761110336,40s_F,0.0,0.8750922323338581,0.8881639702585101,0.013071737924651994
761114048,40s_F,,0.33425255995035064,0.3390374267069769,0.00478486675662626
761147456,30s_F,0.0,0.10740011282944247,0.14292925285703567,0.035529140027593206
761149312,40s_F,0.0,0.10860640615702957,0.13537270759063114,0.026766301433601564
761156736,30s_F,0.0,0.37959683502258146,0.3760706301681922,-0.003526204854389259
761164160,30s_F,0.0,0.07856448361133406,0.1011954648476352,0.02263098123630114
761169728,60+_F,0.0,0.9462959627777887,0.9184225917426037,-0.027873371035185057
761182720,40s_F,0.0,0.08147310422898152,0.1261107416779174,0.04463763744893587
761210560,60+_F,,0.9079281436693172,0.9101214802968052,0.002193336627487996
761242112,30s_F,,0.9505798797515908,0.9009916587417311,-0.0495882210098596
761245824,40s_F,0.0,0.8483031751389223,0.813025327261606,-0.03527784787731625
761299648,30s_F,0.0,0.38494915333278507,0.41133167846445223,0.026382525131667167
761314496,30s_F,0.0,0.3686989398838372,0.4197689966385863,0.05107005675474913
761346048,30s_F,0.0,0.5089722152960575,0.55226532278027,0.043293107484212445
761366464,30s_F,0.0,0.8492349448149809,0.8913373951586833,0.04210245034370241
761399872,40s_F,1.0,0.3341506974354144,0.33065620159862374,-0.0034944958367906787
761403584,40s_F,0.0,0.09353713213799943,0.14936543358448012,0.055828301446480696
761414720,40s_F,0.0,0.8654389675653934,0.8733434450078684,0.007904477442475022
761505664,60+_F,1.0,0.4913450936874888,0.47340714626916525,-0.017937947418323552
761533504,40s_F,0.0,0.16747588798311452,0.2383017524070084,0.07082586442389388
761539072,40s_F,0.0,0.9189454873391643,0.9121099855384118,-0.00683550180075243
761596608,30s_F,0.0,0.6126959161326563,0.7273519299599088,0.11465601382725255
761604032,30s_F,,0.8756565643101282,0.8700796661154658,-0.005576898194662339
761615168,40s_F,1.0,0.18071283873492522,0.27525922857919455,0.09454638984426933
761622592,30s_F,0.0,0.8461830277959063,0.8750459482408669,0.028862920444960638
761624448,40s_F,0.0,0.30780124915538093,0.29605596626614616,-0.011745282889234765
761646720,30s_F,1.0,0.7630062156976222,0.7977898287723151,0.03478361307469291
761657856,30s_F,0.0,0.3267804357228672,0.34572496722518814,0.01894453150232095
761680128,40s_F,0.0,0.10463220185177045,0.14595816064996847,0.04132595879819802
761687552,50s_F,0.0,0.12643102482777743,0.15154974289933845,0.02511871807156102
761696832,60+_F,0.0,0.08335859233899827,0.09323887713101081,0.009880284792012542
761702400,30s_F,0.0,0.10180530843203844,0.12521624479958596,0.023410936367547514
761724672,30s_F,0.0,0.21954800868119043,0.23172097047366724,0.012172961792476816
761728384,30s_F,,0.8576024049931324,0.8839630596451654,0.026360654652032967
761739520,30s_F,0.0,0.6464916141453543,0.719384831135928,0.07289321699057372
761767360,40s_F,0.0,0.8720569567802857,0.9051343688676612,0.03307741208737547
761776640,40s_F,0.0,0.26370742606611863,0.2755500033577567,0.011842577291638068
761784064,50s_F,0.0,0.260899914980389,0.2549060287498919,-0.005993886230497125
761802624,50s_M,,0.07549964148472992,0.09521379113884665,0.019714149654116733
761815616,40s_F,,0.6644009709824259,0.6934386015275021,0.029037630545076243
761830464,50s_F,0.0,0.7687245906800907,0.8041751577669242,0.03545056708683347
761836032,30s_F,1.0,0.25322215671898674,0.25052238308869196,-0.0026997736302947772
761847168,30s_F,0.0,0.7362495456124407,0.7726274531939629,0.03637790758152215
761865728,40s_F,1.0,0.7371728993698301,0.7602982645887119,0.023125365218881755
761886144,30s_F,0.0,0.0615673120059361,0.0956463674067169,0.03407905540078081
761899136,50s_F,,0.8036443113722478,0.83425212740308,0.03060781603083218
761949248,30s_F,1.0,0.11054527717173614,0.1045681495122817,-0.005977127659454434
761952960,40s_F,0.0,0.8060751916775163,0.8661518750195554,0.06007668334203908
762001216,50s_M,,0.08435388660375709,0.12672149942612082,0.04236761282236373
762055040,30s_F,0.0,0.18721140648107545,0.17591987779260368,-0.011291528688471775
762107008,40s_F,0.0,0.305717289064031,0.31246475376435845,0.0067474647003274435
762121856,30s_F,0.0,0.18120063570440176,0.21714138296606347,0.035940747261661715
762132992,30s_F,0.0,0.07374436781878796,0.12302001825384823,0.04927565043506027
762140416,30s_F,0.0,0.4349267937856006,0.47807497885955186,0.04314818507395124
762147840,40s_F,0.0,0.49832164393376,0.43526329452248674,-0.06305834941127325
762153408,40s_F,0.0,0.44748322702921783,0.4084596825722644,-0.03902354445695344
762166400,40s_F,,0.4834078972510191,0.48045056704980793,-0.0029573302012111946
762173824,50s_F,0.0,0.11635356450201215,0.16043492249335248,0.04408135799134033
762184960,40s_F,0.0,0.6302821388705556,0.7565650862044617,0.1262829473339061
762209088,50s_M,,0.13078943659866302,0.1461093663041089,0.015319929705445878
762288896,40s_F,0.0,0.7053856657634501,0.7157347520147893,0.010349086251339235
762305600,30s_M,0.0,0.7331707504310816,0.7334379604355585,0.00026721000447693655
762322304,40s_F,,0.27792047723828517,0.3929003081987036,0.11497983096041842
762337152,30s_F,,0.8265274073501019,0.865697313936793,0.03916990658669106
762342720,30s_F,0.0,0.15918530877096654,0.2158782443161322,0.05669293554516566
762352000,40s_F,0.0,0.18179966698346053,0.19290734536347137,0.011107678380010838
762355712,40s_F,,0.8720238361854961,0.8828598928630019,0.010836056677505868
762387264,40s_F,0.0,0.3270976371037886,0.31662200036713356,-0.010475636736655025
762411392,30s_F,1.0,0.09977541270135554,0.15096773106127523,0.05119231835991969
762413248,30s_F,0.0,0.2853607778564828,0.26305868891683604,-0.022302088939646747
762442944,30s_F,0.0,0.8890659458634346,0.8997434485427095,0.01067750267927492
762468928,30s_F,0.0,0.8147789164386076,0.6963487346578384,-0.11843018178076914
762476352,40s_F,,0.9531665845009017,0.9059287738549834,-0.047237810645918366
762487488,30s_F,0.0,0.43337166017964607,0.40162023478855174,-0.03175142539109432
762496768,40s_F,0.0,0.10205744053112889,0.10276780174695332,0.0007103612158244343
762513472,30s_M,0.0,0.8874678489872606,0.885254811627439,-0.0022130373598215902
762545024,30s_F,0.0,0.3502001766517264,0.3352902456145248,-0.014909931037201618
762561728,40s_F,0.0,0.7928378323626507,0.8113489143894629,0.018511082026812176
762606272,30s_F,0.0,0.7524255198297554,0.6720398432560445,-0.08038567657371087
762608128,<30_F,0.0,0.5297965759790189,0.5586867286558022,0.0288901526767833
762660096,40s_F,0.0,0.7230658192828365,0.7595193649234022,0.03645354564056569
762682368,30s_F,0.0,0.8070375201117258,0.8283072776924811,0.021269757580755333
762695360,30s_F,0.0,0.4656759399962773,0.4675487469829105,0.0018728069866331687
762717632,30s_F,0.0,0.24056337928651383,0.27202585044996874,0.03146247116345491
762721344,50s_F,1.0,0.13370009848975842,0.21443338712158122,0.0807332886318228
762732480,40s_F,0.0,0.09686050481219226,0.10678595248536553,0.009925447673173271
762745472,40s_F,1.0,0.5140031259224468,0.5976767579130846,0.08367363199063782
762762176,40s_F,0.0,0.15180678179896398,0.17735367171901678,0.0255468899200528
762804864,30s_F,0.0,0.9059991985757426,0.9015363300677574,-0.004462868507985274
762823424,40s_F,1.0,0.5495294655117177,0.5189106498137386,-0.030618815697979085
762827136,30s_F,,0.2033135280331334,0.2099955919425464,0.006682063909413005
762882816,30s_F,,0.6016869888318468,0.6091428989645543,0.007455910132707522
762895808,30s_F,,0.8332416833679533,0.8347189556155108,0.0014772722475574485
762966336,40s_F,0.0,0.8349228063849643,0.8780686359609057,0.043145829575941375
762988608,40s_F,0.0,0.44887440156906533,0.3867082721981,-0.06216612937096533
762990464,40s_F,0.0,0.14686991683786405,0.18456395056197902,0.03769403372411498
763005312,30s_F,,0.5486122990122894,0.5987311791283588,0.050118880116069464
763010880,30s_F,0.0,0.278668890757355,0.314106414117478,0.03543752336012296
763042432,50s_F,0.0,0.14831362926035332,0.13848609626242986,-0.009827532997923466
763066560,30s_M,0.0,0.08550533805760324,0.12269245923661305,0.03718712117900981
763068416,30s_F,0.0,0.24745381249258058,0.22847791868669393,-0.018975893805886657
763135232,30s_F,0.0,0.10720889513300877,0.13916131153658579,0.031952416403577016
763137088,30s_F,0.0,0.2577389145489044,0.2502207137956329,-0.007518200753271531
763142656,30s_F,0.0,0.1079351807584637,0.1439187436295738,0.0359835628711101
763213184,40s_F,,0.7091733748341927,0.7597928982168355,0.05061952338264275
763215040,30s_F,0.0,0.1261301246452568,0.16012201745693327,0.03399189281167647
763281856,30s_F,0.0,0.847171976126677,0.8818755136629192,0.03470353753624211
763285568,<30_M,0.0,0.33883446385680577,0.36126469653860616,0.02243023268180039
763311552,60+_F,,0.8376824008709692,0.7791079409754087,-0.05857445989556054
763322688,60+_F,0.0,0.5957281307904709,0.5539619989314511,-0.041766131859019784
763331968,30s_M,0.0,0.7815372788710953,0.7861586283397838,0.004621349468688529
763359808,30s_F,0.0,0.11650585250720519,0.13780798611404213,0.021302133606836943
763363520,40s_F,0.0,0.8381737237213344,0.8582772404608567,0.020103516739522376
763378368,40s_F,0.0,0.20437526805472483,0.19657997432922936,-0.007795293725495478
763404352,40s_F,1.0,0.7841311397789454,0.8128108483959062,0.028679708616960786
763406208,30s_F,0.0,0.8212485208114824,0.7834993800288548,-0.03774914078262759
763417344,40s_F,,0.09918432149931775,0.09694846922273753,-0.0022358522765802136
763452608,30s_F,0.0,0.4966490685868104,0.4918581356035741,-0.004790932983236296
763476736,40s_F,0.0,0.1260298719044086,0.1509887342120442,0.02495886230763561
763478592,40s_F,0.0,0.6086745971037436,0.6222512895799361,0.013576692476192531
763482304,40s_F,0.0,0.8564806690301405,0.7996752530549633,-0.05680541597517719
763493440,40s_F,0.0,0.6039792600754333,0.6014779735800257,-0.0025012864954075953
763499008,50s_F,,0.118126431468304,0.12804585300872834,0.009919421540424342
763506432,40s_F,1.0,0.5604934031134021,0.6072221247072983,0.04672872159389618
763515712,40s_F,0.0,0.8076638688011084,0.86501167384395,0.05734780504284154
763517568,40s_M,0.0,0.40739388246742403,0.33295980837117867,-0.07443407409624536
763549120,30s_F,0.0,0.4019010279498306,0.3961902591359241,-0.0057107688139065305
763569536,30s_F,0.0,0.19594029148377579,0.19392955126545255,-0.0020107402183232315
763595520,30s_F,,0.15186707608044736,0.1768078672123751,0.024940791131927736
763634496,30s_F,,0.07101320777959748,0.10295584391472945,0.03194263613513197
763660480,40s_F,0.0,0.06925355415066481,0.10216874150535657,0.03291518735469176
763679040,40s_F,,0.34763524141902585,0.36808291299242785,0.020447671573401993
763682752,30s_F,0.0,0.22550652168624133,0.20249873546111086,-0.023007786225130472
763723584,40s_M,1.0,0.6219718656824937,0.5580968639669898,-0.06387500171550398
763742144,30s_F,0.0,0.08665394267574164,0.09156158170760278,0.004907639031861144
763762560,30s_F,0.0,0.7588943143750452,0.8292542281101615,0.0703599137351163
763790400,30s_F,1.0,0.0869804306026564,0.09251339339461076,0.005532962791954366
763827520,40s_F,1.0,0.10059600834792055,0.12831291961812122,0.027716911270200664
763844224,40s_F,1.0,0.11143291216647926,0.16039999292049603,0.048967080754016776
763875776,40s_F,1.0,0.12737405110104982,0.15124055802918124,0.023866506928131415
763925888,40s_F,,0.23733913402302767,0.24980141820375124,0.012462284180723565
763931456,40s_F,0.0,0.09019847811279144,0.08967861598920174,-0.0005198621235897039
763955584,40s_F,0.0,0.21054857750251327,0.19720842633237493,-0.013340151170138342
763964864,50s_F,0.0,0.770299133606587,0.8574993436618261,0.08720021005523915
763972288,30s_F,0.0,0.06685198555736699,0.10755845825632013,0.04070647269895314
763974144,30s_F,1.0,0.06506144289470268,0.0923568764611514,0.027295433566448715
763994560,40s_M,1.0,0.21660709121003133,0.23873729289464587,0.022130201684614548
764076224,30s_F,1.0,0.11677263425183006,0.1302769348674116,0.013504300615581541
764118912,40s_F,0.0,0.2650617297283088,0.25083889304300866,-0.014222836685300166
764144896,40s_F,0.0,0.12472256168058524,0.12473907694513625,1.6515264551014708e-05
764180160,30s_F,0.0,0.37317532713943646,0.42004894048601754,0.04687361334658108
764204288,40s_F,0.0,0.2916507250887774,0.27234476983448247,-0.019305955254294904
764211712,40s_M,0.0,0.8826030573136433,0.8938104327009126,0.011207375387269347
764232128,30s_F,,0.32132391180909436,0.330792871116736,0.009468959307641633
764263680,40s_F,0.0,0.06316163714935948,0.08671246276523777,0.02355082561587829
764271104,30s_F,0.0,0.8493780849751993,0.8958617098533983,0.046483624878199015
764284096,40s_M,,0.6886246834040535,0.5951197144921159,-0.0935049689119376
764306368,30s_F,,0.2985604792630882,0.2757010923561788,-0.022859386906909418
764310080,40s_F,0.0,0.6650141967319542,0.6394891404751671,-0.025525056256787026
764313792,50s_M,1.0,0.8671245940758151,0.8787273591785827,0.011602765102767587
764315648,30s_F,0.0,0.12659222717149043,0.13932923381281495,0.012737006641324516
764326784,30s_F,,0.2629755370866937,0.2359138053601701,-0.027061731726523597
764328640,30s_F,0.0,0.6449501509943646,0.7422962271840738,0.09734607618970925
764330496,30s_F,1.0,0.06840656562272014,0.1037203419499302,0.035313776327210056
764332352,30s_F,0.0,0.5023495340801042,0.5292717072934001,0.02692217321329593
764345344,30s_F,0.0,0.14871727698446785,0.13787939685712705,-0.010837880127340799
764352768,40s_F,0.0,0.8085181324334392,0.8636425806064161,0.0551244481729769
764358336,30s_F,0.0,0.06729749921944808,0.11245630605314128,0.045158806833693194
764365760,30s_F,0.0,0.07368166541234936,0.1133481558118301,0.03966649039948074
764393600,30s_F,0.0,0.34920500645025465,0.29174950396710736,-0.05745550248314729
764406592,40s_F,,0.7036823168388353,0.6304099539975578,-0.07327236284127747
764425152,40s_F,,0.10076439378670742,0.10955209326051232,0.008787699473804908
764428864,40s_F,0.0,0.16679251297411252,0.24134528157031418,0.07455276859620166
764430720,<30_F,1.0,0.21556296064971953,0.25278255210502,0.03721959145530046
764432576,30s_F,0.0,0.5578061740651693,0.580468103936104,0.02266192987093474
764438144,30s_F,0.0,0.19233223617747897,0.22574151487371352,0.03340927869623456
764480832,50s_F,1.0,0.24011276712786284,0.21966835731076995,-0.02044440981709289
764493824,30s_F,0.0,0.3865293991095151,0.38843005546176895,0.0019006563522538378
764562496,50s_F,1.0,0.10515932769557543,0.11053962174961436,0.005380294054038934
764566208,30s_F,1.0,0.5082150482786039,0.4719772054944904,-0.03623784278411346
764581056,40s_F,1.0,0.8843920664325424,0.9162597856685741,0.03186771923603171
764592192,<30_F,0.0,0.7223425663272859,0.7368564826697274,0.01451391634244148
764618176,30s_F,1.0,0.14899565668315598,0.17222672205985656,0.023231065376700583
764625600,50s_F,1.0,0.89219961398555,0.9160653232524111,0.023865709266861046
764649728,40s_F,0.0,0.851527184628775,0.8988289295362,0.047301744907425
764692416,40s_F,1.0,0.48660161767471827,0.4799949820905388,-0.006606635584179454
764699840,60+_F,1.0,0.6513652014470119,0.6828202452505658,0.031455043803553906
764714688,30s_F,0.0,0.39859005830435246,0.3749714151681134,-0.02361864313623907
764742528,30s_F,0.0,0.5701020251310469,0.6367561238272719,0.06665409869622496
764751808,40s_F,0.0,0.871879142037035,0.8862777010727443,0.014398559035709302
764762944,30s_F,,0.14427714144005058,0.14989908621799758,0.005621944777947002
764774080,30s_F,,0.2340216783117274,0.21664768582059796,-0.017373992491129447
764801920,40s_F,0.0,0.09721134043578433,0.1196568923203884,0.022445551884604065
764805632,30s_F,1.0,0.3338388558637919,0.3802143911805743,0.0463755353167824
764811200,40s_F,0.0,0.29933134786176824,0.33798604354076184,0.0386546956789936
764820480,40s_F,1.0,0.7249234536838115,0.672865189724956,-0.05205826395885549
764842752,30s_F,0.0,0.6773131462211708,0.5734813373050885,-0.10383180891608224
764855744,30s_F,0.0,0.09351575403938327,0.12112276491551079,0.02760701087612752
764948544,30s_F,1.0,0.11205873243192603,0.13636175596734307,0.024303023535417037
764981952,30s_F,0.0,0.6542379167887087,0.617185449179622,-0.03705246760908665
764983808,40s_F,0.0,0.0872748381524458,0.11992770009397874,0.03265286194153294
765013504,30s_F,1.0,0.5894066709877449,0.6361945679326054,0.04678789694486052
765032064,30s_F,0.0,0.11339794765604472,0.1386514051974928,0.025253457541448088
765054336,30s_F,0.0,0.8358676647223947,0.7983426425575897,-0.03752502216480502
765076608,40s_F,0.0,0.46220811356511504,0.3253159632711404,-0.13689215029397467
765080320,30s_F,0.0,0.5312899994350814,0.5180781896073635,-0.013211809827717858
765084032,40s_F,,0.083642554999789,0.12123802327415784,0.03759546827436884
765106304,30s_F,0.0,0.1690059752492777,0.15858025930717232,-0.010425715942105396
765141568,40s_M,,0.5328094445579559,0.6447722061783242,0.11196276162036833
765230656,40s_F,1.0,0.264721827985808,0.26136945661010613,-0.003352371375701879
765275200,50s_F,0.0,0.8394548117321361,0.9082986310301253,0.06884381929798922
765330880,50s_F,0.0,0.661793793997795,0.8065919913538867,0.14479819735609167
765342016,40s_F,0.0,0.09015642710152609,0.14215101287364834,0.05199458577212225
765392128,30s_F,,0.7648973347517523,0.7719318699845215,0.007034535232769201
765462656,40s_F,0.0,0.40667587961748675,0.3513705483624542,-0.055305331255032564
765538752,30s_F,0.0,0.5505854942972888,0.5965881761933373,0.0460026818960485
765542464,40s_F,0.0,0.9516466544968466,0.9201343481449135,-0.03151230635193314
765555456,30s_F,1.0,0.0828486171787214,0.09302419400663643,0.010175576827915034
765598144,40s_F,1.0,0.07323471514158951,0.09007937406307569,0.016844658921486177
765638976,30s_F,0.0,0.06664381614037411,0.08775461856959296,0.021110802429218853
765644544,30s_F,0.0,0.30698958710309754,0.32646863828407197,0.019479051180974427
765661248,30s_F,,0.0866029761199882,0.1227004361155911,0.036097459995602904
765709504,30s_F,0.0,0.12258434233542533,0.13551644043700198,0.012932098101576653
765728064,40s_F,0.0,0.09495119427194379,0.11648338943294664,0.021532195161002854
765752192,30s_F,,0.07293400425669704,0.08182549032590744,0.008891486069210405
765759616,30s_F,0.0,0.2035246424165779,0.2208121062570163,0.017287463840438416
765791168,30s_F,1.0,0.0820088169303564,0.11770559302583353,0.035696776095477126
765846848,<30_F,0.0,0.06959424310237514,0.07923566480936049,0.009641421706985356
765863552,30s_F,0.0,0.4486149087082193,0.5389647135863092,0.09034980487808986
765930368,30s_F,0.0,0.8158883770303993,0.7958998900121584,-0.019988487018240852
765973056,50s_M,1.0,0.8511603625624415,0.8764914813244772,0.025331118762035643
765980480,30s_F,0.0,0.5375035967054164,0.5145890002897874,-0.022914596415628985
765986048,30s_F,0.0,0.21714077481490285,0.1958758487594641,-0.021264926055438754
766015744,30s_F,,0.09244762769793922,0.10525644117894897,0.012808813481009748
766051008,40s_F,0.0,0.8510482499049988,0.8966266008409631,0.045578350935964296
766076992,40s_F,0.0,0.23968969111544475,0.25282546664409183,0.013135775528647087
766088128,40s_F,0.0,0.5056628527609145,0.6215384711628849,0.11587561840197036
766091840,40s_F,0.0,0.38127633085625773,0.3009759139559006,-0.08030041690035711
766115968,40s_F,0.0,0.7135793152573291,0.7342240120959758,0.02064469683864667
766143808,50s_F,0.0,0.07164638740842329,0.11048882941897442,0.038842442010551134
766149376,30s_F,1.0,0.07362220186465994,0.09761982843529424,0.023997626570634298
766169792,30s_F,,0.10425472713407374,0.1140990953625521,0.009844368228478353
766205056,30s_F,1.0,0.15220676119771354,0.21922626253476105,0.06701950133704751
766236608,50s_F,0.0,0.846532436947326,0.8678731275935943,0.0213406906462682
766266304,30s_F,0.0,0.1815674130618946,0.2063382501399148,0.02477083707802019
766271872,30s_F,1.0,0.5803203331942779,0.6742032170093103,0.0938828838150324
766297856,30s_F,0.0,0.07167931438990417,0.09314106366881808,0.021461749278913908
