회원번호,treatment_h4,uplift_A_logit,uplift_A_rf,uplift_B_logit,uplift_B_rf,uplift_C_logit,uplift_C_rf,uplift_D_logit,uplift_D_rf
1246940608,0.0,-0.011079261303332,0.047499320083234,-0.0090914100851891,0.038713208031319,-0.0092157988951706,0.0312217143963686,-0.0051353602296302,0.0257475277214691
1246953600,0.0,-0.0092603259727986,-0.0343942724240632,-0.0049996008362072,-0.0110430993586118,-0.0004829522996573,-0.037999016489267,-0.0119217163224913,-0.0449277011938719
1247063104,0.0,0.0327636617941592,-0.0020716751953155,0.0351951116220979,-0.0239984435624857,0.0378174535335,-0.0219327052552483,0.0460754588930608,-0.0254298116117901
1247103936,,0.0242864733576482,0.0693500366721557,0.0286916696261341,0.1100087812943602,0.0348674619556103,0.0757940719672936,0.0474367935202997,0.0632480799648355
1247142912,0.0,0.0278381806493722,0.0449372985213863,0.0321328672082522,0.0434536776391503,0.0295846536881998,0.0482889350483206,0.0485539834418041,0.0420585354127658
1247566080,0.0,-0.0069575222698628,0.0491698191562044,-0.0053004853316625,0.0605802457696958,-0.0038236296642534,0.033670776749787,-0.0049723666112346,0.0045267662857584
1247642176,,-0.0260022267149397,-0.0970227412463887,-0.0199290060208177,-0.0916502550722821,-0.0369202242669473,-0.0805221785256734,-0.0479420042728011,-0.077470722221621
1247731264,0.0,0.0243464992574454,-0.096439735183315,0.0279682340852882,-0.0955977158597953,0.0332205823962064,-0.0908978399114091,0.0166908462267594,-0.0929723945883574
1247749824,0.0,-0.0092326626197873,0.0401071364518287,-0.0075585396965576,0.0547706382882279,-0.0018150791719048,0.0355189653349291,0.001991438560093,0.0350714110028445
1247766528,,0.0382316998870011,-0.0039035170814322,0.0445973918328587,-0.008220713930462,0.0529791605531508,0.0104557289325153,0.0427213127460508,-0.0084130186682512
1247781376,,-0.0124034188990226,0.024054107442985,-0.0106922614867971,0.0202275477473656,-0.010403719651707,0.0018343004491502,-0.0121422666718873,0.0015490186944445
1247946560,0.0,0.032098983412506,-0.0120280721087678,0.0385021212075673,-0.0012135486733241,0.0258611476232334,0.0049854523088073,0.0156104789811068,-0.0145154082375206
1247948416,,-0.0240411397027822,-0.0168842726757578,-0.0202201925569868,0.00624408068747,-0.0154388301924863,-0.0031779649425532,-0.027337563705728,0.0087532448477727
1248041216,0.0,0.0308470144052572,0.0185445284251585,0.0334568960919114,0.007199361295358,0.0312390481513158,0.0239420123962207,0.0238299583730249,0.0312484053335561
1248176704,0.0,-0.0114727497436902,0.047278809667435,-0.0100265822743347,0.0543660016236555,-0.0064722165677043,0.0363747752353826,-0.0034450451394246,0.0346135292160257
1248250944,0.0,-0.0028134155950732,0.0682849013678465,0.0037245166335455,0.0904549654924009,-0.0068366232030532,0.0974352896703664,0.0180537497880197,0.0745175414329753
1248395712,0.0,-0.016128800758855,-0.025846040931317,-0.0104117959982738,-0.0182606474283529,-0.0362052900875522,-0.0169446319619302,-0.0361951796583369,-0.0322730364016382
1248469952,1.0,-0.0073477451898347,-0.0103597334332044,-0.0009494986976451,-0.0382700677439074,-0.0237985422332495,-0.0310013936524647,-0.0353677698648997,-0.0469804731213575
1248494080,0.0,-0.015848718663043,0.0349584556650814,-0.0140767429632333,0.0188447658416219,-0.0201545712405717,0.0105202586079018,-0.024513356833253,-0.0026550524869764
1248505216,0.0,-0.0127198213814163,0.0172891120475806,-0.0112798336776504,0.0144799501369343,-0.0096456210665731,0.0001066731470858,-0.0130370457411748,-0.006767645309333
1248557184,0.0,-0.0042036832052563,0.0408212109634885,-0.0023139119876152,0.0458503731946253,0.001363020971068,0.0139372543689049,2.359086805148181e-05,0.0094132798375919
1248657408,,-0.0178542219781523,0.014196692022683,-0.0153372288128397,0.0186233308451861,-0.0149813459920764,0.0059379132293726,-0.0178884767634943,-0.0033249818619071
1248783616,0.0,-0.0215682759205529,-0.1082876531348851,-0.0152705442124561,-0.0832639326665545,-0.0588743604915472,-0.0841956489267045,-0.0168445104768198,-0.0722839917876043
1248887552,0.0,0.0071345790150156,0.0744660150876436,0.0125814875703526,0.0542479382334457,0.0180587836341173,0.1228266717287536,-0.004982234268837,0.0838092653792996
1248963648,0.0,-0.0305459981044529,-0.0178191873321818,-0.0261682661454993,0.0003754250889895,-0.0489137930808782,-0.0377553683889904,-0.035505202292532,-0.0206811453394874
1249188224,0.0,-0.0012703150541625,0.0493047463940545,0.000673243590378,0.0628237600364501,0.0088289296839033,0.03831029905244,0.0141615577752214,0.0362985307125386
1249190080,0.0,-0.0086795095668446,0.0351348831770913,-0.005743172859719,0.0425187647580409,-0.0081808521950723,0.0213978165293182,-0.010706419592426,0.017613690792015
1249264320,0.0,0.0308649423330172,0.0338624505908726,0.0336806915902946,0.0079491018781228,0.0253514526910686,0.0288486769518561,0.0269163558879416,0.0112547004316406
1249310720,0.0,0.013072087755204,0.0719663958751818,0.0164560337351459,-0.0057458769523778,0.0161793560186787,0.0710316459815112,0.0103741223302482,0.0454998543920529
1249423936,1.0,-0.0022449118501083,0.0496396187547359,0.004420300871436,0.0342538616117744,-0.0146118115132115,0.0492730665871722,0.0106663759869667,0.052356409362787
1249795136,0.0,0.0088417263847542,-0.0401685272484245,0.0148671051501166,0.0166219150247713,0.0162972149690153,0.0022983075982053,0.0090425036097399,-0.0065525696272101
1249860096,0.0,0.0005866213634153,0.0629488689816687,0.0051319861798627,0.0750628505363222,-0.021053674019137,0.0614321408879029,0.0124408925666059,0.0681495232790507
1250095808,0.0,-0.0171479490146027,0.0727015670398474,-0.0156281305850964,0.04038191877874,-0.0217073985233062,0.0404493334875175,-0.0233183060880845,0.0352782432248226
1250268416,0.0,-0.0108242331478957,0.0279619211183035,-0.009207352247272,0.0274716181066287,-0.0056335557084043,0.0215285322484906,-0.0095056131250658,0.0296003126434659
1250424320,,-0.0131075092066739,0.029303012425471,-0.0116662856139224,0.0058893039692398,-0.0106501297694137,-0.0061534892663138,-0.0078778255974134,-0.0136084907231265
1250457728,0.0,0.0142907849130553,0.0254021707018192,0.020231259442876,0.0316962639510308,0.0202777537044978,0.0545032884139428,0.0027186136943291,0.0244941238084374
1250520832,0.0,-0.0129457457538161,0.0068049357900054,-0.010339592099771,0.0286525247880457,-0.0023025150178591,0.018596969727943,0.0040529697064427,0.011471253266041
1250550528,,0.0097585691522427,0.0006517820095465,0.0101561195081261,0.008557877210209,0.0078173987566796,0.0249814941286343,0.0078213335219643,0.0234757001525049
1250678592,0.0,0.0313683699359805,-0.015137828592556,0.0344075429673333,-0.0384726822540315,0.0300752828401612,-0.0127095651592135,0.0246091921803118,-0.0283131120297683
1250821504,0.0,0.0124714188865024,-0.0058561264940404,0.0133289869243918,0.0111623029264249,0.0091254950942633,0.0139356166998124,0.0123759199296789,0.0144624694177808
1250899456,,-0.0140643963133528,-0.0173446818441019,-0.0095913375480325,-0.0025943564155577,-0.0044314852898261,-0.0371838806445484,-0.0168568941590432,-0.0325141379379519
1251055360,,-0.0165970663787342,0.1004630972882237,-0.0102290769928395,0.0652745549396852,-0.0269768338303787,0.1091865642811996,0.0018367495209546,0.102603368209187
1251205696,0.0,0.0218860178065185,0.0237239374398008,0.0234513995465861,0.0211104809928224,0.02097432125003,0.0248983700851083,0.0146274740797787,0.0401809885059274
1251406144,0.0,-0.0090650117465116,0.0462731915862995,-0.0075571394624513,0.0539285483534906,-0.0005663049681904,0.0397854996017125,0.002939697929529,0.0363366887187469
1251413568,1.0,-0.0122766522892801,0.0324515245552717,-0.0107388634544538,0.0222967301637186,-0.0089747774236934,0.0094743637914007,-0.0104869143901984,0.0108668402663054
1251693824,1.0,0.0385650571747715,0.053235817143185,0.0423581182396846,0.0457638569006918,0.0421019967275542,0.0569936112687095,0.0328855833184303,0.0683965210965094
1251756928,0.0,-0.0072436200013268,0.0107652323778183,-0.0036086574778183,0.029189420469254,-0.0008565048075725,0.0314822045171136,-0.0055071656891568,0.0428188906698127
1251872000,0.0,-0.0116341664178838,-0.0828587111589502,-0.0052993886172106,-0.0863694720323561,-0.013569258647652,-0.0625702066035446,-0.0258712140034091,-0.0652443920701072
