회원번호,이탈위험군,가격구간,treatment_h4,uplift_logit,uplift_rf
64679744,Active(<30일),Q2,0.0,0.0312129774811013,-0.007948457958785737
64859776,관심필요(30~89일),Q1_저가,0.0,-0.009328979457098513,0.04401019846465322
64861632,Active(<30일),Q4_고가,0.0,0.03280958228881059,0.12208839478565114
64921024,Active(<30일),Q3,0.0,0.02054096384407389,0.021110531678559363
64972992,이탈위험(90일+),Q4_고가,0.0,-0.013767309305726741,0.034601670550824075
65036096,이탈위험(90일+),Q4_고가,0.0,-0.014124884970020984,0.023848971443742803
65130752,이탈위험(90일+),Q4_고가,,-0.015356312753863302,0.013420150162223837
65290368,이탈위험(90일+),Q1_저가,0.0,-0.010497168878288235,0.03717667665040725
65511232,Active(<30일),Q3,0.0,0.02929196605674833,0.040767303515578335
65514944,Active(<30일),Q3,0.0,0.02166523139956944,0.0194600160488132
65527936,관심필요(30~89일),Q4_고가,0.0,-0.015150892102355484,0.0015881507714359533
65548352,Active(<30일),Q3,0.0,0.01953098804019776,-0.057003330170661615
65639296,관심필요(30~89일),Q4_고가,0.0,0.0553842793634729,0.034088777751520194
65650432,이탈위험(90일+),Q2,0.0,-0.011607198762464084,0.02030203653711761
65873152,Active(<30일),Q4_고가,0.0,-0.011775961837427601,0.018771433068000554
65888000,Active(<30일),Q3,0.0,0.046297317453174,0.032311385719642094
65900992,이탈위험(90일+),Q2,0.0,-0.017199428522631607,0.011137742688117375
66053184,Active(<30일),Q3,0.0,-0.010225638308239665,0.013540759588466816
66201664,Active(<30일),Q3,1.0,0.02382287964640617,0.008369019262331912
66205376,관심필요(30~89일),Q4_고가,0.0,-0.002542610707747084,0.1663382808961711
66285184,Active(<30일),Q3,0.0,-0.019779908579144023,-0.1453723526235451
66472640,Active(<30일),Q3,0.0,0.04158052872580065,0.10492854822670572
66474496,Active(<30일),Q4_고가,0.0,0.011929082386755718,0.003934003534669994
66478208,Active(<30일),Q4_고가,1.0,0.014195078466802014,0.1005754991094373
66485632,Active(<30일),Q3,0.0,0.020904777752426607,0.08122170651546623
66810432,Active(<30일),Q1_저가,0.0,-0.01641607229110864,-0.05328689685171634
67105536,Active(<30일),Q4_고가,0.0,0.02837574939163645,0.051851295607456604
67109248,Active(<30일),Q2,0.0,0.022098417828453454,0.006909308573030293
67185344,이탈위험(90일+),Q2,1.0,-0.019289814297173316,0.014733230354119844
67189056,Active(<30일),Q2,1.0,0.03822356838486485,-0.013341626021184383
67302272,Active(<30일),Q1_저가,0.0,0.018334173537546294,-0.10309423268473628
67367232,이탈위험(90일+),Q1_저가,1.0,-0.01232176745856299,0.04455585903903975
67448896,Active(<30일),Q4_고가,,0.011170352163908048,-0.016062227404558205
67556544,이탈위험(90일+),Q3,0.0,-0.004389730161840674,0.05906403104002869
67563968,이탈위험(90일+),Q3,0.0,-0.005756361481269581,0.047406950943766624
67601088,이탈위험(90일+),Q2,0.0,-0.011849082051787224,0.018400426352231505
67602944,Active(<30일),Q3,0.0,0.018828693631787186,0.040499749845312794
67634496,이탈위험(90일+),Q4_고가,0.0,-0.01564369832178098,0.0003423362645824657
67705024,Active(<30일),Q3,,0.02030022246633112,0.019630745242394387
67821952,Active(<30일),Q3,,0.019786721773779714,-0.11762292492601933
67987136,Active(<30일),Q4_고가,0.0,0.01383491804780812,-0.004609604958174085
68027968,관심필요(30~89일),Q4_고가,1.0,-0.005234224884962613,0.0004912218556909487
68200576,이탈위험(90일+),Q1_저가,0.0,-0.010448222602912623,0.025604185699953277
68276672,Active(<30일),Q4_고가,0.0,0.050661541726674364,-0.006888435352159883
68310080,이탈위험(90일+),Q4_고가,0.0,-0.038660498936492815,0.02702960279600755
68452992,관심필요(30~89일),Q4_고가,1.0,-0.0004874591016637564,-0.03373425552189163
68506816,Active(<30일),Q2,,0.01801269750643264,0.008592000773961272
68891008,Active(<30일),Q1_저가,0.0,0.041555311225702884,0.08881128184767917
68976384,Active(<30일),Q4_고가,0.0,0.02570713217216125,0.00210375199896784
69199104,이탈위험(90일+),Q4_고가,0.0,-0.02129653408956697,0.025524896564374636
69319744,이탈위험(90일+),Q4_고가,0.0,-0.021639822986785462,0.003931521722724374
69403264,Active(<30일),Q4_고가,1.0,0.021400826210355772,0.038445789509883754
69455232,관심필요(30~89일),Q1_저가,0.0,-0.011989056894779082,0.027955927880891726
69501632,이탈위험(90일+),Q3,1.0,-0.020578643465996374,-0.0012754556892904945
69503488,이탈위험(90일+),Q2,0.0,-0.010701610940437867,0.15007362404290403
69642688,관심필요(30~89일),Q2,,-0.023104271971891216,-0.0008785039841783249
69731776,관심필요(30~89일),Q2,,-0.014925855176968872,-0.024090454536949885
69750336,관심필요(30~89일),Q1_저가,,-0.013014705275688737,0.025492139219584653
